,Episode,Mean,Stddev
219, 219.00000, 269.70000,  47.26320
220, 220.00000, 190.90000,  16.60994
221, 221.00000, 160.50000,   7.53989
222, 222.00000, 171.60000,   7.63151
223, 223.00000, 219.20000,  14.50379
224, 224.00000, 222.40000,  73.32148
225, 225.00000, 202.30000,   5.38609
226, 226.00000, 158.80000,   8.03492
227, 227.00000, 232.80000,  70.43266
228, 228.00000, 217.20000,  61.81877
229, 229.00000, 219.70000,  89.24466
230, 230.00000, 208.90000,  49.94487
231, 231.00000, 318.30000, 133.86340
232, 232.00000, 269.70000,  53.41545
233, 233.00000, 204.70000,  10.25719
234, 234.00000, 216.60000,  58.71661
235, 235.00000, 143.90000,   6.74463
236, 236.00000, 182.80000,  13.40746
237, 237.00000, 177.10000,  11.22898
238, 238.00000, 197.30000,  18.13863
239, 239.00000, 133.70000,   4.64866
240, 240.00000, 163.60000,   5.60714
241, 241.00000, 185.60000,   9.71802
242, 242.00000, 165.30000,   9.33863
243, 243.00000, 261.10000,  19.52665
244, 244.00000, 139.70000,   4.92037
245, 245.00000, 208.00000,  68.04851
246, 246.00000, 175.80000,  10.16661
247, 247.00000, 149.80000,   7.15262
248, 248.00000, 227.90000,  17.09064
249, 249.00000, 133.00000,  14.51895
250, 250.00000, 144.00000,   9.30591
251, 251.00000, 144.10000,   3.30000
252, 252.00000, 182.60000,  44.25652
253, 253.00000, 139.10000,   2.70000
254, 254.00000, 164.20000,  20.12362
255, 255.00000, 146.20000,   8.32827
256, 256.00000, 136.80000,   8.56505
257, 257.00000, 138.10000,   4.84665
258, 258.00000, 159.20000,   5.75847
259, 259.00000, 149.40000,   5.31413
260, 260.00000, 146.00000,   9.01110
261, 261.00000, 138.90000,   7.73886
262, 262.00000, 140.40000,   8.72009
263, 263.00000, 146.20000,   8.97552
264, 264.00000, 134.20000,   7.11056
265, 265.00000, 163.30000,   4.14849
266, 266.00000, 169.80000,  11.18749
267, 267.00000, 158.80000,  35.72338
268, 268.00000, 128.50000,   4.54423
269, 269.00000, 130.30000,   4.31393
270, 270.00000, 129.80000,   5.84466
271, 271.00000, 164.60000,  16.12576
272, 272.00000, 147.50000,  10.87428
273, 273.00000, 148.80000,   6.38436
274, 274.00000, 146.30000,  25.56189
275, 275.00000, 161.80000,  18.73926
276, 276.00000, 166.70000,  18.62820
277, 277.00000, 148.80000,   6.32139
278, 278.00000, 146.80000,   3.12410
279, 279.00000, 114.00000,   2.52982
280, 280.00000, 130.00000,   5.88218
281, 281.00000, 152.20000,   4.62169
282, 282.00000, 128.00000,   3.87298
283, 283.00000, 138.00000,   5.15752
284, 284.00000, 155.90000,   8.60755
285, 285.00000, 136.20000,   5.45527
286, 286.00000, 197.80000,  21.21697
287, 287.00000, 171.50000,   8.32166
288, 288.00000, 149.00000,   8.79773
289, 289.00000, 144.80000,   7.40000
290, 290.00000, 164.70000,   4.94065
291, 291.00000, 182.20000,   8.56505
292, 292.00000, 160.70000,   9.18749
293, 293.00000, 251.50000,  36.28843
294, 294.00000, 174.30000,  11.22542
295, 295.00000, 261.10000,  48.89264
296, 296.00000, 183.30000,  39.23532
297, 297.00000, 238.20000,  26.46809
298, 298.00000, 246.00000,  56.13377
299, 299.00000, 397.30000,  88.45004
300, 300.00000, 124.60000,  10.07174
301, 301.00000, 150.00000,  34.99143
302, 302.00000, 414.30000,  76.37938
303, 303.00000, 408.50000,  99.84112
304, 304.00000, 266.80000, 112.43291
305, 305.00000, 411.00000,  88.83805
306, 306.00000, 439.50000,  85.10964
307, 307.00000,  76.80000,  52.63231
308, 308.00000, 322.60000,  95.79582
309, 309.00000, 355.00000,  94.53148
310, 310.00000, 238.30000,  59.71105
311, 311.00000, 372.30000, 106.85135
312, 312.00000, 261.30000,  81.39662
313, 313.00000, 254.60000,  48.19378
314, 314.00000, 333.70000,  32.21195
315, 315.00000, 244.00000,  86.72946
316, 316.00000, 239.60000,  42.34430
317, 317.00000, 251.20000,  74.45912
318, 318.00000, 275.20000,  88.84008
319, 319.00000, 310.90000,  39.71763
320, 320.00000, 220.30000, 110.64994
321, 321.00000,  74.70000,  87.54547
322, 322.00000, 183.90000,  83.94457
323, 323.00000, 209.40000,  13.34316
324, 324.00000, 146.80000,   5.19230
325, 325.00000, 126.50000,   5.44518
326, 326.00000, 122.30000,   4.31393
327, 327.00000, 130.70000,   4.49555
328, 328.00000, 154.20000,   4.91528
329, 329.00000, 130.30000,   5.84893
330, 330.00000, 130.60000,   4.71593
331, 331.00000, 139.10000,   6.51844
332, 332.00000, 141.90000,   7.62168
333, 333.00000, 151.20000,   6.69029
334, 334.00000, 145.80000,   6.63023
335, 335.00000, 170.50000,  11.15572
336, 336.00000, 159.70000,  10.07025
337, 337.00000, 170.60000,  11.19107
338, 338.00000, 153.50000,   9.97246
339, 339.00000, 205.00000,  14.04991
340, 340.00000, 282.70000,  75.75097
341, 341.00000, 178.40000,  10.13114
342, 342.00000, 253.00000,  20.06489
343, 343.00000, 183.00000,  15.20526
344, 344.00000, 240.70000,  14.27620
345, 345.00000, 252.60000,  69.56608
346, 346.00000, 232.80000,  19.59490
347, 347.00000, 225.20000,  38.41822
348, 348.00000, 252.70000,  40.48716
349, 349.00000, 272.00000,  69.82979
350, 350.00000, 202.70000,  41.21420
351, 351.00000, 366.80000,  71.79944
352, 352.00000, 209.30000,  21.86801
353, 353.00000, 290.00000,  60.45163
354, 354.00000, 241.30000,  38.92570
355, 355.00000, 336.50000,  81.60055
356, 356.00000, 210.80000,  31.03482
357, 357.00000, 195.10000,  17.42096
358, 358.00000, 217.80000,  10.19608
359, 359.00000, 233.30000,  37.06764
360, 360.00000, 239.50000,  29.75987
361, 361.00000, 203.00000,  14.79189
362, 362.00000, 298.70000,  54.25689
363, 363.00000, 197.60000,  14.75940
364, 364.00000, 227.10000,  44.52292
365, 365.00000, 256.20000,  10.95263
366, 366.00000, 269.60000,  43.05160
367, 367.00000, 213.80000,  30.69788
368, 368.00000, 287.80000,  37.33042
369, 369.00000, 236.20000,  12.73421
370, 370.00000, 257.00000,  54.46283
371, 371.00000, 197.80000,  15.42595
372, 372.00000, 254.10000,  41.06203
373, 373.00000, 353.40000,  32.36109
374, 374.00000, 232.80000,  13.02920
375, 375.00000, 292.20000,  88.78491
376, 376.00000, 381.00000,  57.83252
377, 377.00000, 249.10000,  23.52637
378, 378.00000, 248.60000,  21.69885
379, 379.00000, 230.70000,  49.03070
380, 380.00000, 238.90000,  28.77655
381, 381.00000, 435.30000, 129.45582
382, 382.00000, 286.10000, 184.53371
383, 383.00000, 282.10000, 123.29594
384, 384.00000,  28.70000,  11.15392
385, 385.00000, 106.20000,  71.03914
386, 386.00000, 214.60000,  40.80245
387, 387.00000, 185.80000,  43.01349
388, 388.00000, 236.40000,  30.55880
389, 389.00000, 199.90000,  47.24500
390, 390.00000, 220.40000,  43.09571
391, 391.00000, 234.60000,  50.56323
392, 392.00000, 267.10000,  81.22986
393, 393.00000, 207.90000,  75.84649
394, 394.00000, 230.90000,  17.36923
395, 395.00000, 210.00000,  13.55729
396, 396.00000, 188.50000,  32.06322
397, 397.00000, 244.80000,  53.83085
398, 398.00000, 165.10000,  16.99088
399, 399.00000, 188.30000,  13.06943
400, 400.00000, 441.60000, 117.51783
401, 401.00000, 216.70000,  34.54866
402, 402.00000, 279.90000,  59.44821
403, 403.00000, 232.30000,  35.22513
404, 404.00000, 288.80000,  80.84528
405, 405.00000, 198.40000,  22.79561
406, 406.00000, 413.30000, 133.38519
407, 407.00000, 174.20000,  24.97118
408, 408.00000, 223.60000,  41.77607
409, 409.00000, 280.90000, 112.23230
410, 410.00000, 431.20000, 108.96587
411, 411.00000, 384.10000, 118.01479
412, 412.00000, 181.90000,  17.44964
413, 413.00000, 470.70000,  87.90000
414, 414.00000, 238.80000,  60.45461
415, 415.00000, 295.40000, 104.66346
416, 416.00000, 436.50000, 127.08678
417, 417.00000, 500.00000,   0.00000
418, 418.00000, 179.80000,  11.57411
419, 419.00000, 170.20000,   8.65794
420, 420.00000, 164.90000,   8.49058
421, 421.00000, 272.30000,  81.21213
422, 422.00000,  96.90000,   9.64832
423, 423.00000, 152.10000,  10.93115
424, 424.00000, 199.20000,  66.66903
425, 425.00000, 232.30000,  77.83065
426, 426.00000, 202.50000,  42.38219
427, 427.00000, 244.90000,   5.46717
428, 428.00000, 224.10000,  40.51037
429, 429.00000, 303.30000, 115.99746
430, 430.00000, 226.10000,  88.74058
431, 431.00000, 161.80000,   8.30422
432, 432.00000, 259.00000,  37.82856
433, 433.00000, 156.00000,   5.27257
434, 434.00000, 200.00000,  32.31099
435, 435.00000, 176.00000,   9.33809
436, 436.00000, 162.00000,   9.84886
437, 437.00000, 158.30000,  10.45992
438, 438.00000, 255.20000,  33.50463
439, 439.00000, 258.70000,  29.43824
440, 440.00000, 173.20000,   6.01332
441, 441.00000, 154.60000,   6.28013
442, 442.00000, 182.00000,  19.17811
443, 443.00000, 241.20000,  66.01788
444, 444.00000, 245.60000,  77.53219
445, 445.00000, 145.80000,   3.78946
446, 446.00000, 202.10000,  20.53022
447, 447.00000, 167.30000,   6.21369
448, 448.00000, 201.00000, 124.22963
449, 449.00000, 140.90000,   5.08822
450, 450.00000, 168.10000,   2.87924
451, 451.00000, 118.30000,   2.57099
452, 452.00000, 128.40000,   3.82623
453, 453.00000, 145.10000,   3.59026
454, 454.00000, 129.50000,   4.54423
455, 455.00000,  67.50000,  38.17132
456, 456.00000, 123.90000,   3.80657
457, 457.00000, 122.40000,   4.65188
458, 458.00000, 126.30000,   4.17253
459, 459.00000, 127.10000,   5.57584
460, 460.00000, 121.50000,   3.69459
461, 461.00000, 121.50000,   4.12916
462, 462.00000, 135.00000,   4.53872
463, 463.00000, 137.00000,   5.00000
464, 464.00000, 146.70000,   4.87955
465, 465.00000, 132.40000,   4.34051
466, 466.00000, 136.30000,   3.55106
467, 467.00000, 132.70000,   3.03480
468, 468.00000, 139.20000,   5.11468
469, 469.00000, 128.90000,   4.08534
470, 470.00000, 135.60000,   4.94368
471, 471.00000, 214.10000,  97.37294
472, 472.00000, 132.80000,   8.74986
473, 473.00000, 283.60000, 198.93426
474, 474.00000, 249.40000, 136.87600
475, 475.00000, 142.70000,   4.40568
476, 476.00000, 148.70000,   4.17253
477, 477.00000, 389.80000, 111.06827
478, 478.00000, 150.90000,   5.20481
479, 479.00000, 140.10000,   6.56430
480, 480.00000, 140.30000,   6.14898
481, 481.00000, 181.70000,  79.35622
482, 482.00000, 495.50000,   9.06918
483, 483.00000, 143.10000,   3.38969
484, 484.00000, 128.20000,   3.51568
485, 485.00000, 500.00000,   0.00000
486, 486.00000, 500.00000,   0.00000
487, 487.00000, 150.90000,   6.34744
488, 488.00000, 499.10000,   2.70000
489, 489.00000, 166.80000,  14.19014
490, 490.00000, 109.70000,  24.45015
491, 491.00000,  89.50000,  13.87984
492, 492.00000,  74.80000,  14.42082
493, 493.00000, 124.30000,   7.86193
494, 494.00000, 122.40000,   9.13455
495, 495.00000, 119.90000,   7.94292
496, 496.00000, 132.00000,   5.38516
497, 497.00000,  78.30000,  11.98374
498, 498.00000, 133.80000,   5.38145
499, 499.00000,  73.50000,  10.90183
