,Episode,Mean,Stddev
82,  82.00000,  15.80000,   1.93907
83,  83.00000,  14.30000,   1.00499
84,  84.00000,  14.70000,   1.84662
85,  85.00000,  13.80000,   1.40000
86,  86.00000,  17.90000,   8.16639
87,  87.00000,  13.50000,   2.53969
88,  88.00000,  12.30000,   2.36854
89,  89.00000,   9.20000,   0.60000
90,  90.00000,   9.30000,   0.78102
91,  91.00000,   9.10000,   0.94340
92,  92.00000,   9.30000,   0.64031
93,  93.00000,   9.20000,   0.87178
94,  94.00000,   9.30000,   0.78102
95,  95.00000,   9.00000,   0.63246
96,  96.00000,   9.90000,   0.70000
97,  97.00000,   9.60000,   0.66332
98,  98.00000,   9.60000,   0.66332
99,  99.00000,   9.20000,   0.60000
100, 100.00000,   9.10000,   0.94340
101, 101.00000,   9.20000,   1.07703
102, 102.00000,   9.60000,   1.11355
103, 103.00000,   9.60000,   0.91652
104, 104.00000,   9.40000,   0.80000
105, 105.00000,  10.00000,   1.34164
106, 106.00000,   9.90000,   1.44568
107, 107.00000,  11.90000,   1.51327
108, 108.00000,  10.40000,   1.35647
109, 109.00000,  15.10000,   2.16564
110, 110.00000,  11.60000,   1.74356
111, 111.00000,  21.70000,   5.23546
112, 112.00000,  15.40000,   2.37487
113, 113.00000,  13.30000,   2.68514
114, 114.00000,  20.30000,   2.41039
115, 115.00000,  24.40000,  11.11935
116, 116.00000,  24.20000,  15.62562
117, 117.00000,  29.30000,  19.59617
118, 118.00000,  21.20000,   7.58683
119, 119.00000,  21.50000,   8.12712
120, 120.00000,  34.20000,  11.20536
121, 121.00000,  34.90000,  11.75968
122, 122.00000,  33.30000,  12.26418
123, 123.00000,  32.80000,  10.74058
124, 124.00000,  35.80000,  14.53823
125, 125.00000,  35.50000,  15.95776
126, 126.00000,  29.60000,   7.60526
127, 127.00000,  32.20000,   7.35935
128, 128.00000,  39.80000,  13.24991
129, 129.00000,  45.80000,  14.38610
130, 130.00000,  69.20000,  21.00381
131, 131.00000,  59.80000,  16.07358
132, 132.00000, 136.00000,  61.88538
133, 133.00000, 284.60000,  84.42535
134, 134.00000, 244.50000,  43.84347
135, 135.00000, 256.70000,  27.50291
136, 136.00000, 303.60000,  85.43208
137, 137.00000, 254.00000,  52.56615
138, 138.00000, 259.80000,  82.12527
139, 139.00000, 292.30000,  65.81649
140, 140.00000, 273.90000,  39.84081
141, 141.00000, 273.50000,  39.61881
142, 142.00000, 253.30000,  48.36331
143, 143.00000, 240.40000,  24.31954
144, 144.00000, 237.20000,  22.76313
145, 145.00000, 231.00000,  16.21727
146, 146.00000, 238.80000,  21.92168
147, 147.00000, 258.70000,  17.75415
148, 148.00000, 257.80000,  17.73020
149, 149.00000, 242.90000,  15.15553
150, 150.00000, 247.70000,  15.71019
151, 151.00000, 259.10000,  15.81423
152, 152.00000, 285.30000,  13.97176
153, 153.00000, 310.90000,  24.14726
154, 154.00000, 297.00000,  28.44996
155, 155.00000, 344.70000,  29.15493
156, 156.00000, 373.20000,  26.80224
157, 157.00000, 375.40000,  33.07325
158, 158.00000, 417.30000,  25.58926
159, 159.00000, 455.10000,  35.56248
160, 160.00000, 492.20000,  18.44343
161, 161.00000, 328.70000,  25.91544
162, 162.00000, 495.30000,   7.92528
163, 163.00000, 490.50000,  18.36437
164, 164.00000, 407.40000,  43.79315
165, 165.00000, 420.40000,  34.99200
166, 166.00000, 331.10000,  28.25049
167, 167.00000, 414.10000,  28.67560
168, 168.00000, 366.50000,  30.47048
169, 169.00000, 444.90000,  36.51972
170, 170.00000, 364.60000,  27.66297
171, 171.00000, 306.60000,  19.42267
172, 172.00000, 335.30000,  17.43015
173, 173.00000, 404.30000,  29.47898
174, 174.00000, 283.60000,  22.29439
175, 175.00000, 408.30000,  43.51793
176, 176.00000, 421.40000,  58.02448
177, 177.00000, 317.90000,  34.68559
178, 178.00000, 306.10000,  19.56758
179, 179.00000, 282.60000,  24.18347
180, 180.00000, 455.90000,  49.67786
181, 181.00000, 332.70000,  27.36805
182, 182.00000, 331.20000,  47.29228
183, 183.00000, 415.30000,  64.63289
184, 184.00000, 232.90000,  15.30000
185, 185.00000, 217.40000,  14.12940
186, 186.00000, 256.80000,  17.31935
187, 187.00000, 237.20000,  17.35972
188, 188.00000, 212.00000,  14.19859
189, 189.00000, 252.40000,  22.61504
190, 190.00000, 495.50000,  13.50000
191, 191.00000, 396.80000,  75.68197
192, 192.00000, 234.70000,  34.27842
193, 193.00000, 226.50000,  94.96236
194, 194.00000, 441.90000,  69.09913
195, 195.00000, 194.80000,  21.11777
196, 196.00000, 170.10000,  16.09006
197, 197.00000, 172.00000,   9.77753
198, 198.00000, 182.40000,  18.89550
199, 199.00000, 159.20000,   7.71751
200, 200.00000, 166.10000,   6.59469
201, 201.00000, 169.60000,   7.13022
202, 202.00000, 171.50000,  10.28834
203, 203.00000, 169.60000,   9.58332
204, 204.00000, 163.30000,  10.04042
205, 205.00000, 145.20000,   8.36421
206, 206.00000, 142.80000,  11.68589
207, 207.00000, 155.20000,  10.11731
208, 208.00000, 141.20000,  10.91604
209, 209.00000, 159.40000,  12.45953
210, 210.00000, 149.40000,  19.29352
211, 211.00000, 147.60000,  15.62178
212, 212.00000, 130.70000,   3.25730
213, 213.00000, 133.60000,   3.26190
214, 214.00000, 124.70000,   4.56180
215, 215.00000, 135.70000,   3.74299
216, 216.00000, 129.00000,   4.62601
217, 217.00000, 141.30000,   8.18596
218, 218.00000, 128.40000,   4.38634
219, 219.00000, 130.70000,   4.40568
220, 220.00000, 132.60000,   3.69324
221, 221.00000, 129.10000,   1.97231
222, 222.00000, 142.50000,   5.44518
223, 223.00000, 137.10000,   4.10974
224, 224.00000, 161.70000,   8.57963
225, 225.00000, 133.90000,  10.45419
226, 226.00000, 146.60000,   9.11263
227, 227.00000, 146.90000,   3.20780
228, 228.00000, 138.00000,   5.19615
229, 229.00000, 166.50000,  13.97319
230, 230.00000, 126.80000,   3.96989
231, 231.00000, 143.80000,   6.02993
232, 232.00000, 156.30000,  11.72220
233, 233.00000, 146.10000,   6.53376
234, 234.00000, 141.20000,   6.20967
235, 235.00000, 149.60000,   6.71118
236, 236.00000, 156.20000,  10.26450
237, 237.00000, 148.40000,   8.53464
238, 238.00000, 156.60000,   7.22772
239, 239.00000, 217.50000,  43.50230
240, 240.00000, 170.60000,  10.06181
241, 241.00000, 165.30000,  10.64002
242, 242.00000, 212.20000,  42.15875
243, 243.00000, 159.50000,   9.35147
244, 244.00000, 172.70000,  12.46635
245, 245.00000, 305.10000, 101.30494
246, 246.00000, 226.30000,  55.41669
247, 247.00000, 157.40000,  10.80926
248, 248.00000, 172.10000,   6.93470
249, 249.00000, 225.40000,  38.87981
250, 250.00000, 214.90000,  24.27942
251, 251.00000, 192.10000,  29.43620
252, 252.00000, 215.60000,  39.31463
253, 253.00000, 268.20000, 111.91765
254, 254.00000, 209.10000,  41.25155
255, 255.00000, 222.80000,  54.57252
256, 256.00000, 199.00000,  43.58211
257, 257.00000, 287.60000, 113.57394
258, 258.00000, 287.00000,  77.68526
259, 259.00000, 316.60000,  62.00355
260, 260.00000, 172.80000,  11.27652
261, 261.00000, 373.00000,  93.42591
262, 262.00000, 178.70000,  14.98699
263, 263.00000, 137.40000,   3.55528
264, 264.00000, 161.40000,   3.74700
265, 265.00000, 141.60000,   6.72607
266, 266.00000, 411.80000,  92.73813
267, 267.00000, 198.30000,  34.69020
268, 268.00000, 265.40000,  77.53993
269, 269.00000, 196.90000,  18.73206
270, 270.00000, 404.10000,  97.75730
271, 271.00000, 407.30000,  75.94610
272, 272.00000, 188.10000,  19.15437
273, 273.00000, 146.60000,   5.69561
274, 274.00000, 331.80000, 113.67480
275, 275.00000, 184.90000,  11.84441
276, 276.00000, 293.20000,  89.54530
277, 277.00000, 188.80000,  14.60685
278, 278.00000, 211.30000,  28.19592
279, 279.00000, 176.40000,   9.97196
280, 280.00000, 462.20000,  82.46430
281, 281.00000, 249.90000,  34.78635
282, 282.00000, 162.50000,  10.21029
283, 283.00000, 212.60000,  37.24567
284, 284.00000, 423.60000,  76.28132
285, 285.00000, 196.10000,  22.12442
286, 286.00000, 500.00000,   0.00000
287, 287.00000, 242.50000,  56.90035
288, 288.00000, 149.40000,   5.16140
289, 289.00000, 319.70000, 113.80075
290, 290.00000, 127.60000,   2.41661
291, 291.00000, 500.00000,   0.00000
292, 292.00000, 244.60000,  87.72252
293, 293.00000, 250.50000,  94.83697
294, 294.00000, 201.80000,  23.09892
295, 295.00000, 387.00000, 128.66779
296, 296.00000, 249.60000, 114.24027
297, 297.00000, 249.60000, 117.31684
298, 298.00000, 304.80000, 119.31622
299, 299.00000, 158.00000,   5.63915
300, 300.00000, 170.40000,   2.97321
301, 301.00000, 168.50000,   5.95399
302, 302.00000, 160.00000,   5.93296
303, 303.00000, 153.40000,   7.01712
304, 304.00000, 187.10000,  24.74854
305, 305.00000, 171.20000,  24.92709
306, 306.00000, 303.50000,  19.07485
307, 307.00000, 138.70000,   2.41039
308, 308.00000, 195.00000,  11.41052
309, 309.00000, 156.20000,   6.32139
310, 310.00000, 388.50000,  30.41463
311, 311.00000, 218.40000,  29.49305
312, 312.00000, 279.30000, 144.66517
313, 313.00000, 173.30000,   3.40735
314, 314.00000, 157.90000,  16.83122
315, 315.00000, 177.30000,   6.21369
316, 316.00000, 176.60000,   4.22374
317, 317.00000, 173.90000,  15.18848
318, 318.00000, 116.70000,   2.60960
319, 319.00000, 127.00000,   2.60768
320, 320.00000, 211.50000,  29.04910
321, 321.00000, 223.10000,  20.35903
322, 322.00000, 200.70000,  28.75778
323, 323.00000, 218.60000,  49.93636
324, 324.00000, 131.30000,  12.68897
325, 325.00000, 172.30000,   9.43451
326, 326.00000, 167.50000,   2.41868
327, 327.00000, 181.40000,  19.64281
328, 328.00000, 195.00000,  36.43899
329, 329.00000, 147.30000,  10.36388
330, 330.00000, 176.50000,  23.34202
331, 331.00000, 176.40000,   5.38888
332, 332.00000, 163.00000,  10.56409
333, 333.00000, 132.20000,  20.54166
334, 334.00000, 192.10000,  33.85100
335, 335.00000, 165.80000,   3.70945
336, 336.00000, 173.30000,   3.37787
337, 337.00000, 186.80000,  30.33084
338, 338.00000, 168.10000,   5.02892
339, 339.00000, 217.30000,  62.79021
340, 340.00000, 206.00000,  38.95125
341, 341.00000, 170.30000,   5.76281
342, 342.00000, 172.60000,   3.16860
343, 343.00000, 204.00000,  33.17228
344, 344.00000, 209.40000,  28.69564
345, 345.00000, 213.90000,  34.62210
346, 346.00000, 206.30000,  13.36451
347, 347.00000, 187.40000,  44.02090
348, 348.00000, 212.80000,  23.01652
349, 349.00000, 186.10000,  19.85170
350, 350.00000, 181.90000,   5.37494
351, 351.00000, 166.30000,   3.28786
352, 352.00000, 175.00000,   6.79706
353, 353.00000, 203.20000,  33.57320
354, 354.00000, 149.60000,  18.08978
355, 355.00000, 170.80000,   5.05569
356, 356.00000, 146.30000,  23.44803
357, 357.00000, 183.50000,  39.56324
358, 358.00000, 174.20000,  16.16045
359, 359.00000, 171.30000,   4.29069
360, 360.00000, 166.10000,   2.42693
361, 361.00000, 168.90000,   4.41475
362, 362.00000, 169.40000,   6.29603
363, 363.00000, 147.20000,   3.94462
364, 364.00000, 169.60000,   6.42184
365, 365.00000, 169.50000,   4.12916
366, 366.00000, 171.00000,   5.45894
367, 367.00000, 160.20000,   3.94462
368, 368.00000, 184.10000,  34.15684
369, 369.00000, 187.50000,  40.01562
370, 370.00000, 166.90000,   5.53986
371, 371.00000, 165.40000,   4.54313
372, 372.00000, 168.80000,   6.72012
373, 373.00000, 163.00000,   3.60555
374, 374.00000, 217.60000,  58.25152
375, 375.00000, 167.80000,   3.78946
376, 376.00000, 185.00000,  16.34625
377, 377.00000, 200.00000,  29.05856
378, 378.00000, 258.40000, 139.44906
379, 379.00000, 308.00000, 153.44967
380, 380.00000, 366.70000, 134.23267
381, 381.00000, 310.40000, 120.17005
382, 382.00000, 122.00000,   3.87298
383, 383.00000, 235.80000,  40.54578
384, 384.00000, 193.60000,  67.13747
385, 385.00000, 170.20000,   9.71391
386, 386.00000, 151.60000,   9.03549
387, 387.00000, 133.40000,   5.83438
388, 388.00000, 168.30000,  19.75880
389, 389.00000, 166.70000,   5.44151
390, 390.00000, 247.00000, 131.44581
391, 391.00000, 210.00000,  98.57890
392, 392.00000, 399.50000, 150.31317
393, 393.00000, 204.50000,  98.97399
394, 394.00000, 220.10000,  38.17185
395, 395.00000, 160.80000,  11.23210
396, 396.00000, 275.40000,  80.10268
397, 397.00000, 179.60000,  10.31698
398, 398.00000, 290.40000, 155.40283
399, 399.00000, 167.50000,  15.07481
400, 400.00000, 244.20000,  95.73484
401, 401.00000, 124.70000,  37.07843
402, 402.00000, 249.80000, 105.55169
403, 403.00000, 158.60000,   5.85150
404, 404.00000, 158.60000,   4.05463
405, 405.00000, 205.50000,  33.94481
406, 406.00000, 315.00000, 139.66460
407, 407.00000, 162.30000,   4.67012
408, 408.00000, 321.10000, 139.73936
409, 409.00000, 197.50000,  23.29914
410, 410.00000, 182.80000,  21.16979
411, 411.00000, 208.60000,  37.51586
412, 412.00000,  80.10000,  62.23897
413, 413.00000,  99.20000,  57.50617
414, 414.00000, 228.40000,  25.58984
415, 415.00000, 200.20000,  25.37243
416, 416.00000, 156.40000,  48.53288
417, 417.00000, 229.10000,  69.43119
418, 418.00000, 195.30000,  25.31027
419, 419.00000, 272.40000, 127.10012
420, 420.00000, 212.50000,  38.98782
421, 421.00000, 292.70000, 147.09388
422, 422.00000, 193.60000,  28.16452
423, 423.00000, 173.30000,   4.22019
424, 424.00000, 216.90000,  25.63767
425, 425.00000, 225.70000,  47.75154
426, 426.00000, 170.30000,   4.12432
427, 427.00000, 197.80000,  17.80899
428, 428.00000, 169.20000,   5.52811
429, 429.00000, 197.50000,  30.72214
430, 430.00000, 193.60000,  45.10477
431, 431.00000, 142.10000,  64.43671
432, 432.00000, 208.30000,  78.52777
433, 433.00000, 183.80000,  58.90976
434, 434.00000, 197.60000,  46.33400
435, 435.00000, 190.90000,  43.47517
436, 436.00000, 173.50000,  13.84377
437, 437.00000, 214.00000,  50.38651
438, 438.00000, 180.20000,  13.68795
439, 439.00000, 208.40000,  75.40318
440, 440.00000, 195.70000,  39.63092
441, 441.00000, 215.70000,  60.36398
442, 442.00000, 175.40000,  16.91863
443, 443.00000, 323.30000, 133.28319
444, 444.00000, 195.10000,  22.08370
445, 445.00000, 241.90000, 129.36881
446, 446.00000, 212.40000,  42.37735
447, 447.00000, 168.30000,  56.71517
448, 448.00000, 193.60000,  37.61436
449, 449.00000, 224.60000,  60.45196
450, 450.00000, 152.10000,  68.19743
451, 451.00000, 206.40000,  28.45417
452, 452.00000, 252.80000,  87.00897
453, 453.00000, 167.70000,  74.46617
454, 454.00000, 144.30000,  66.81624
455, 455.00000,  24.40000,  41.87171
456, 456.00000, 178.30000,  21.59190
457, 457.00000, 183.80000,  27.93492
458, 458.00000, 220.50000,  24.85257
459, 459.00000, 173.40000,  13.04761
460, 460.00000, 167.50000,   6.48460
461, 461.00000, 264.50000, 103.00024
462, 462.00000, 179.00000,   5.63915
463, 463.00000, 222.30000,  50.94909
464, 464.00000, 168.90000,   4.86724
465, 465.00000, 239.30000,  59.52487
466, 466.00000, 181.90000,  28.95324
467, 467.00000, 173.90000,  10.54941
468, 468.00000, 166.70000,   6.91448
469, 469.00000, 251.40000, 100.21297
470, 470.00000, 143.40000,   2.41661
471, 471.00000, 226.30000,  84.55537
472, 472.00000, 138.30000,   2.64764
473, 473.00000, 153.10000,   7.56902
474, 474.00000, 219.30000,  89.02702
475, 475.00000, 150.00000,  13.67479
476, 476.00000, 147.00000,   8.44985
477, 477.00000, 143.00000,  11.27830
478, 478.00000, 186.60000,  28.61538
479, 479.00000, 155.50000,  16.90710
480, 480.00000, 155.90000,   8.56096
481, 481.00000, 151.50000,  14.45164
482, 482.00000, 144.70000,  10.39279
483, 483.00000, 140.50000,  14.56194
484, 484.00000, 158.90000,   9.41754
485, 485.00000, 145.90000,  21.41238
486, 486.00000, 150.50000,  18.59166
487, 487.00000, 137.20000,  14.23236
488, 488.00000, 140.90000,  11.57972
489, 489.00000, 146.40000,  12.21638
490, 490.00000, 157.70000,  15.38863
491, 491.00000, 137.30000,  13.92157
492, 492.00000, 137.00000,  22.26208
493, 493.00000, 143.40000,  21.61574
494, 494.00000, 143.90000,  22.25960
495, 495.00000, 141.50000,  25.13663
496, 496.00000, 150.70000,  21.84971
497, 497.00000, 134.80000,  24.37540
498, 498.00000, 162.30000,  17.55021
499, 499.00000, 158.20000,  20.09876
