,Episode,Reward,std
0,   0.00000,  18.10000,   5.28110
1,   1.00000,  25.10000,  12.72360
2,   2.00000,  23.20000,  11.16960
3,   3.00000,  17.50000,   6.28092
4,   4.00000,  17.10000,   5.71752
5,   5.00000,  41.70000,  12.28861
6,   6.00000,  17.40000,   4.82079
7,   7.00000,  17.50000,   3.82753
8,   8.00000,  13.60000,   4.05463
9,   9.00000,  15.40000,   1.80000
10,  10.00000,  17.80000,   2.95973
11,  11.00000,  13.90000,   1.97231
12,  12.00000,  11.90000,   1.30000
13,  13.00000,  11.70000,   1.55242
14,  14.00000,  14.60000,   2.15407
15,  15.00000,  10.30000,   0.78102
16,  16.00000,  13.80000,   2.22711
17,  17.00000,  14.90000,   5.82151
18,  18.00000,  13.30000,   0.90000
19,  19.00000,  11.30000,   0.45826
20,  20.00000,  11.40000,   0.80000
21,  21.00000,  11.20000,   0.97980
22,  22.00000,  12.10000,   1.44568
23,  23.00000,  12.30000,   0.64031
24,  24.00000,  13.60000,   1.74356
25,  25.00000,  11.00000,   0.63246
26,  26.00000,  11.00000,   1.26491
27,  27.00000,  10.40000,   0.80000
28,  28.00000,  10.20000,   0.87178
29,  29.00000,   9.90000,   1.13578
30,  30.00000,   9.80000,   0.60000
31,  31.00000,  10.20000,   0.97980
32,  32.00000,  11.20000,   0.97980
33,  33.00000,  10.00000,   0.44721
34,  34.00000,   9.40000,   0.48990
35,  35.00000,  10.00000,   0.77460
36,  36.00000,  10.20000,   0.74833
37,  37.00000,  10.50000,   0.92195
38,  38.00000,  10.40000,   0.66332
39,  39.00000,   9.60000,   0.66332
40,  40.00000,  10.50000,   0.92195
41,  41.00000,   8.90000,   0.70000
42,  42.00000,  10.30000,   0.45826
43,  43.00000,  10.80000,   0.40000
44,  44.00000,  10.30000,   1.10000
45,  45.00000,   9.80000,   0.60000
46,  46.00000,  11.10000,   1.30000
47,  47.00000,   9.10000,   0.53852
48,  48.00000,   9.40000,   0.91652
49,  49.00000,  10.70000,   1.55242
50,  50.00000,  10.40000,   1.20000
51,  51.00000,  11.40000,   1.95959
52,  52.00000,  14.70000,   1.73494
53,  53.00000,  10.50000,   0.92195
54,  54.00000,  10.80000,   1.88680
55,  55.00000,  17.80000,   2.82135
56,  56.00000,  15.50000,   2.45967
57,  57.00000,  19.20000,   4.66476
58,  58.00000,  13.60000,   1.49666
59,  59.00000,  17.30000,   3.71618
60,  60.00000,  18.80000,   3.34066
61,  61.00000,  18.50000,   3.85357
62,  62.00000,  18.60000,   4.36348
63,  63.00000,  20.20000,   4.06940
64,  64.00000,  23.70000,   5.55068
65,  65.00000,  23.50000,   4.88365
66,  66.00000,  13.60000,   3.23110
67,  67.00000,  17.90000,   8.32406
68,  68.00000,  16.70000,   7.74661
69,  69.00000,  18.60000,   8.16333
70,  70.00000,  28.20000,   8.41190
71,  71.00000,  25.10000,   6.72978
72,  72.00000,  21.50000,   6.37574
73,  73.00000,  20.30000,   2.28254
74,  74.00000,  27.10000,   6.97782
75,  75.00000,  19.30000,   6.00083
76,  76.00000,  20.10000,   6.42573
77,  77.00000,  26.10000,   5.04876
78,  78.00000,  33.70000,  10.72427
79,  79.00000,  24.30000,   6.00083
80,  80.00000,  29.50000,   7.31095
81,  81.00000,  43.50000,  13.78586
82,  82.00000,  38.40000,  13.35814
83,  83.00000,  38.30000,  13.60184
84,  84.00000,  57.40000,  13.89388
85,  85.00000,  54.20000,  16.34503
86,  86.00000,  86.30000,  17.23978
87,  87.00000,  99.60000,   9.52050
88,  88.00000,  88.60000,  16.67453
89,  89.00000,  86.30000,  18.48810
90,  90.00000, 105.50000,  13.65467
91,  91.00000, 118.70000,  18.90000
92,  92.00000, 107.20000,   5.79310
93,  93.00000, 124.70000,   9.40266
94,  94.00000, 125.30000,  10.95491
95,  95.00000, 135.50000,   8.06536
96,  96.00000, 132.20000,  12.99077
97,  97.00000, 144.60000,  15.62178
98,  98.00000, 125.20000,  14.07693
99,  99.00000, 128.70000,   8.01311
100, 100.00000, 132.40000,  10.66958
101, 101.00000, 130.10000,  13.36001
102, 102.00000, 167.90000,  71.68884
103, 103.00000, 133.00000,  13.01538
104, 104.00000, 188.10000,  42.07957
105, 105.00000, 157.60000,  13.19242
106, 106.00000, 161.00000,  28.58321
107, 107.00000, 160.70000,  29.09656
108, 108.00000, 160.90000,  15.40422
109, 109.00000, 155.40000,  13.48481
110, 110.00000, 167.90000,  19.25850
111, 111.00000, 153.00000,  12.96919
