,Episode,Reward,std
0,   0.00000,  18.10000,   6.02412
1,   1.00000,  24.00000,  14.10674
2,   2.00000,  23.00000,   9.44458
3,   3.00000,  16.30000,   5.98415
4,   4.00000,  20.60000,   7.77432
5,   5.00000,  13.20000,   2.27156
6,   6.00000,  12.60000,   3.63868
7,   7.00000,  11.80000,   2.08806
8,   8.00000,  10.20000,   1.24900
9,   9.00000,  13.30000,   3.31813
10,  10.00000,  11.40000,   1.62481
11,  11.00000,   9.90000,   0.94340
12,  12.00000,   9.60000,   0.80000
13,  13.00000,  11.80000,   5.26878
14,  14.00000,  10.30000,   1.55242
15,  15.00000,  15.90000,   2.30000
16,  16.00000,  13.70000,   1.73494
17,  17.00000,  15.60000,   2.24499
18,  18.00000,  14.20000,   2.03961
19,  19.00000,  13.40000,   1.90788
20,  20.00000,  12.10000,   1.57797
21,  21.00000,  12.00000,   2.00000
22,  22.00000,  13.20000,   1.07703
23,  23.00000,  12.30000,   2.05183
24,  24.00000,  11.70000,   1.48661
25,  25.00000,  11.00000,   1.26491
26,  26.00000,  12.50000,   1.91050
27,  27.00000,  11.10000,   1.51327
28,  28.00000,  11.20000,   1.40000
29,  29.00000,  10.40000,   1.62481
30,  30.00000,  11.60000,   1.01980
31,  31.00000,  10.50000,   1.11803
32,  32.00000,  10.60000,   1.28062
33,  33.00000,  11.30000,   1.48661
34,  34.00000,  11.90000,   1.86815
35,  35.00000,  10.20000,   1.32665
36,  36.00000,  11.20000,   0.97980
37,  37.00000,  12.30000,   2.19317
38,  38.00000,  11.10000,   1.44568
39,  39.00000,  12.10000,   1.57797
40,  40.00000,  10.20000,   1.60000
41,  41.00000,  11.70000,   1.95192
42,  42.00000,  12.20000,   1.53623
43,  43.00000,  12.20000,   2.03961
44,  44.00000,  12.30000,   1.73494
45,  45.00000,  13.10000,   1.86815
46,  46.00000,  11.40000,   1.90788
47,  47.00000,  13.40000,   2.15407
48,  48.00000,  12.90000,   2.21133
49,  49.00000,  17.20000,   4.42267
50,  50.00000,  12.50000,   2.15639
51,  51.00000,  12.70000,   2.41039
52,  52.00000,  15.20000,   2.52190
53,  53.00000,  16.70000,   2.96816
54,  54.00000,  12.30000,   1.26886
55,  55.00000,  16.00000,   2.23607
56,  56.00000,  16.80000,   2.95973
57,  57.00000,  13.90000,   1.92094
58,  58.00000,  12.50000,   1.56525
