,Episode,Reward,std
0,   0.00000,  48.40000,  20.38725
1,   1.00000,  26.00000,   8.53229
2,   2.00000,  22.40000,   4.47661
3,   3.00000,  25.20000,   3.94462
4,   4.00000,  22.10000,   7.13372
5,   5.00000,  18.40000,   7.00286
6,   6.00000,  21.20000,   7.15262
7,   7.00000,  19.50000,   6.77126
8,   8.00000,  19.20000,   6.98284
9,   9.00000,  19.00000,   6.60303
10,  10.00000,  18.00000,   7.61577
11,  11.00000,  15.30000,   6.13270
12,  12.00000,  16.10000,   6.74463
13,  13.00000,  22.40000,   6.66633
14,  14.00000,  18.10000,   5.95735
15,  15.00000,  19.70000,   5.76281
16,  16.00000,  19.70000,   6.05062
17,  17.00000,  21.30000,   6.97209
18,  18.00000,  22.10000,   6.28411
19,  19.00000,  18.60000,   4.65188
20,  20.00000,  18.70000,   6.21369
21,  21.00000,  21.20000,   4.62169
22,  22.00000,  18.50000,   6.08687
23,  23.00000,  22.90000,   4.32319
24,  24.00000,  19.80000,   5.84466
25,  25.00000,  17.70000,   6.75352
26,  26.00000,  17.70000,   6.85638
27,  27.00000,  18.40000,   5.78273
28,  28.00000,  19.80000,   6.43117
29,  29.00000,  19.80000,   6.46220
30,  30.00000,  18.70000,   6.67907
31,  31.00000,  17.90000,   6.87677
32,  32.00000,  18.40000,   5.18073
33,  33.00000,  19.40000,   6.15142
34,  34.00000,  19.20000,   5.65332
35,  35.00000,  20.80000,   5.43691
36,  36.00000,  21.60000,   5.02394
37,  37.00000,  19.70000,   5.38609
38,  38.00000,  20.00000,   7.15542
39,  39.00000,  19.20000,   5.17301
40,  40.00000,  21.60000,   6.32772
41,  41.00000,  18.50000,   5.59017
42,  42.00000,  20.70000,   5.51453
43,  43.00000,  20.50000,   6.05392
44,  44.00000,  19.80000,   4.70744
45,  45.00000,  21.80000,   5.72364
46,  46.00000,  21.10000,   3.96106
47,  47.00000,  20.00000,   5.34790
48,  48.00000,  19.60000,   6.98856
49,  49.00000,  23.10000,   6.62495
50,  50.00000,  22.50000,   5.27731
51,  51.00000,  18.70000,   8.08764
52,  52.00000,  20.80000,   6.61513
53,  53.00000,  23.30000,   2.60960
54,  54.00000,  20.20000,   7.37292
55,  55.00000,  21.80000,   5.21153
56,  56.00000,  22.10000,   8.38391
57,  57.00000,  17.90000,   5.62939
58,  58.00000,  18.00000,   5.40370
59,  59.00000,  17.10000,   6.64003
60,  60.00000,  20.50000,   4.84252
61,  61.00000,  22.00000,   7.68115
62,  62.00000,  20.60000,   6.16766
63,  63.00000,  20.70000,   6.97209
64,  64.00000,  21.90000,   4.27668
65,  65.00000,  22.80000,   8.21949
66,  66.00000,  17.40000,   5.29528
67,  67.00000,  25.10000,   5.94054
68,  68.00000,  18.50000,   6.74166
69,  69.00000,  22.70000,   9.92018
70,  70.00000,  19.80000,   7.35935
71,  71.00000,  21.00000,   5.23450
72,  72.00000,  22.50000,   5.46352
73,  73.00000,  23.50000,   8.52350
74,  74.00000,  20.80000,   4.16653
75,  75.00000,  22.10000,   9.34291
76,  76.00000,  20.20000,   5.68859
77,  77.00000,  20.10000,   5.76975
78,  78.00000,  23.70000,  10.46948
79,  79.00000,  18.30000,   7.83645
80,  80.00000,  19.40000,   5.98665
81,  81.00000,  21.10000,   7.00643
82,  82.00000,  21.90000,   7.84156
