,Episode,Reward,std
0,   0.00000,  16.60000,   4.67333
1,   1.00000,  22.90000,  11.64002
2,   2.00000,  17.20000,   6.92532
3,   3.00000,  13.70000,   3.16386
4,   4.00000,  17.70000,   8.27103
5,   5.00000,  26.70000,   7.18401
6,   6.00000,  36.80000,  12.20492
7,   7.00000,  28.50000,  14.03032
8,   8.00000,  20.60000,   5.20000
9,   9.00000,  39.90000,  14.65913
10,  10.00000,  24.50000,   6.32851
11,  11.00000,  17.40000,   3.44093
12,  12.00000,  12.10000,   1.44568
13,  13.00000,  11.90000,   1.13578
14,  14.00000,   9.80000,   0.60000
15,  15.00000,  13.30000,   2.14709
16,  16.00000,   9.80000,   1.32665
17,  17.00000,   9.50000,   0.67082
18,  18.00000,   9.90000,   0.30000
19,  19.00000,  13.10000,   2.16564
20,  20.00000,   9.90000,   0.53852
21,  21.00000,   9.90000,   0.53852
22,  22.00000,   9.70000,   0.64031
23,  23.00000,   9.70000,   1.00499
24,  24.00000,   9.80000,   1.07703
25,  25.00000,  10.40000,   0.48990
26,  26.00000,   9.70000,   0.64031
27,  27.00000,  10.40000,   0.48990
28,  28.00000,   9.10000,   0.83066
29,  29.00000,   9.60000,   0.91652
30,  30.00000,  10.80000,   0.60000
31,  31.00000,  10.30000,   0.64031
32,  32.00000,  10.40000,   1.35647
33,  33.00000,   9.40000,   0.80000
34,  34.00000,   9.80000,   0.60000
35,  35.00000,   9.10000,   0.70000
36,  36.00000,   9.20000,   0.74833
37,  37.00000,   9.30000,   0.90000
38,  38.00000,  10.10000,   1.75784
39,  39.00000,   9.60000,   0.66332
40,  40.00000,   9.60000,   0.80000
41,  41.00000,   9.00000,   0.63246
42,  42.00000,   9.20000,   0.60000
43,  43.00000,   9.30000,   0.64031
44,  44.00000,   9.70000,   0.45826
45,  45.00000,   9.30000,   0.78102
46,  46.00000,   9.40000,   0.66332
47,  47.00000,   9.30000,   1.00499
48,  48.00000,   8.80000,   0.40000
49,  49.00000,   9.80000,   0.74833
50,  50.00000,   9.50000,   0.50000
51,  51.00000,   9.00000,   0.63246
52,  52.00000,   9.40000,   0.80000
53,  53.00000,   8.80000,   0.87178
54,  54.00000,   9.40000,   0.91652
55,  55.00000,   9.00000,   0.63246
56,  56.00000,   9.50000,   0.80623
57,  57.00000,   9.40000,   0.80000
58,  58.00000,   9.30000,   0.45826
59,  59.00000,  12.20000,   1.24900
60,  60.00000,   9.50000,   0.80623
61,  61.00000,   9.50000,   0.92195
62,  62.00000,   9.70000,   0.90000
63,  63.00000,  13.90000,   1.97231
64,  64.00000,  14.20000,   1.77764
65,  65.00000,  14.60000,   1.62481
66,  66.00000,  17.80000,   3.02655
67,  67.00000,  16.40000,   2.24499
68,  68.00000,  13.50000,   2.29129
69,  69.00000,  21.40000,   4.31741
70,  70.00000,  21.00000,   6.52687
71,  71.00000,  17.80000,   3.89358
72,  72.00000,  16.30000,   3.10000
73,  73.00000,  13.40000,   2.53772
74,  74.00000,  15.00000,   2.56905
75,  75.00000,  12.70000,   1.10000
76,  76.00000,  10.80000,   2.22711
77,  77.00000,  11.30000,   0.90000
78,  78.00000,  11.10000,   1.64012
79,  79.00000,  12.10000,   1.81384
80,  80.00000,  13.50000,   1.56525
81,  81.00000,  12.30000,   1.84662
82,  82.00000,  13.00000,   1.78885
83,  83.00000,  13.20000,   1.16619
84,  84.00000,  12.70000,   1.95192
85,  85.00000,  12.80000,   1.93907
86,  86.00000,  13.20000,   1.66132
87,  87.00000,  16.90000,   4.08534
88,  88.00000,  12.20000,   1.40000
89,  89.00000,  11.80000,   1.32665
90,  90.00000,  12.50000,   1.85742
91,  91.00000,  14.90000,   1.51327
92,  92.00000,  24.20000,  15.13142
93,  93.00000,  14.00000,   1.78885
94,  94.00000,  13.40000,   1.90788
95,  95.00000,  12.50000,   1.91050
96,  96.00000,  13.00000,   3.71484
97,  97.00000,  26.50000,  13.52220
98,  98.00000,  19.10000,   4.88774
99,  99.00000,  29.10000,  14.15238
100, 100.00000,  35.60000,  16.06985
101, 101.00000,  20.30000,   6.57343
102, 102.00000,  33.60000,  15.03463
103, 103.00000,  36.30000,  17.66947
104, 104.00000,  43.70000,  28.63582
105, 105.00000,  41.90000,  23.61546
106, 106.00000,  26.70000,   5.21632
107, 107.00000,  40.70000,  14.40174
108, 108.00000, 114.40000, 105.66948
109, 109.00000,  29.90000,   7.99312
110, 110.00000,  56.20000,  36.33951
111, 111.00000,  53.40000,  15.28529
112, 112.00000, 108.20000,  89.34629
113, 113.00000,  83.30000,  77.03512
114, 114.00000, 166.40000,  78.07970
115, 115.00000, 345.80000, 156.07998
116, 116.00000, 206.80000,  14.81081
117, 117.00000, 228.70000,   8.88876
118, 118.00000, 221.70000,  24.68623
119, 119.00000, 209.80000,  26.27090
120, 120.00000, 317.90000,  81.83208
121, 121.00000, 232.50000,  29.98083
122, 122.00000, 343.80000,  67.55561
123, 123.00000, 349.00000,  55.54638
124, 124.00000, 287.00000,  58.49444
125, 125.00000, 232.40000,  28.16097
126, 126.00000, 313.10000,  41.89379
127, 127.00000, 328.60000,  42.89802
128, 128.00000, 242.70000,  23.60106
129, 129.00000, 360.30000,  66.21186
130, 130.00000, 308.90000,  48.10707
131, 131.00000, 328.80000,  74.92636
132, 132.00000, 290.40000,  56.10561
133, 133.00000, 309.30000,  73.50789
134, 134.00000, 271.50000,  19.16899
135, 135.00000, 314.70000,  31.21874
136, 136.00000, 232.40000,  21.88241
137, 137.00000, 269.70000,  41.54046
138, 138.00000, 277.50000,  20.49024
139, 139.00000, 286.10000,  24.94574
140, 140.00000, 249.50000,  14.73262
141, 141.00000, 247.50000,  15.95776
142, 142.00000, 269.30000,  24.90803
143, 143.00000, 248.50000,  11.08377
144, 144.00000, 232.70000,  11.00954
145, 145.00000, 256.40000,  19.23122
146, 146.00000, 300.00000,  30.05661
147, 147.00000, 269.00000,  15.30359
148, 148.00000, 252.70000,  16.31594
149, 149.00000, 263.50000,  13.68393
150, 150.00000, 245.10000,  16.23238
151, 151.00000, 261.00000,  14.35967
152, 152.00000, 285.90000,  21.24829
153, 153.00000, 266.10000,  20.26549
154, 154.00000, 264.20000,  18.73393
155, 155.00000, 238.60000,  18.99052
156, 156.00000, 242.80000,  14.03424
157, 157.00000, 254.10000,  13.36001
158, 158.00000, 241.80000,  15.80380
159, 159.00000, 255.50000,  14.44472
160, 160.00000, 273.00000,  26.09981
161, 161.00000, 278.30000,  21.85429
162, 162.00000, 248.40000,  17.11257
163, 163.00000, 306.80000,  20.51244
164, 164.00000, 230.60000,  13.00154
165, 165.00000, 217.40000,  10.40385
166, 166.00000, 235.70000,  19.86479
167, 167.00000, 272.40000,  16.92454
168, 168.00000, 392.80000,  35.03084
169, 169.00000, 255.80000,  11.75415
170, 170.00000, 262.20000,  12.66333
171, 171.00000, 247.20000,   8.90842
172, 172.00000, 245.10000,  13.23971
173, 173.00000, 269.40000,  16.06985
174, 174.00000, 256.60000,  12.19180
175, 175.00000, 221.30000,   8.47408
176, 176.00000, 226.40000,  18.76273
177, 177.00000, 251.00000,  13.79130
178, 178.00000, 300.40000,  14.32620
179, 179.00000, 242.90000,  14.47377
180, 180.00000, 243.50000,  16.32330
181, 181.00000, 235.60000,  11.83385
182, 182.00000, 308.00000,  17.64086
183, 183.00000, 372.00000,  25.01999
184, 184.00000, 255.40000,  17.02469
185, 185.00000, 345.90000,  45.83547
186, 186.00000, 387.60000,  75.19867
187, 187.00000, 356.90000,  36.75718
188, 188.00000, 323.60000,  27.67743
189, 189.00000, 461.60000,  48.27877
190, 190.00000, 485.70000,  24.08340
191, 191.00000, 331.20000, 117.82258
192, 192.00000, 414.20000, 107.74952
193, 193.00000, 257.60000,  89.11139
194, 194.00000, 242.70000,  87.76565
195, 195.00000, 176.30000,   8.57963
196, 196.00000, 176.90000,   8.89326
197, 197.00000, 157.90000,  10.79305
198, 198.00000, 158.40000,   8.21219
199, 199.00000, 154.40000,  11.55162
200, 200.00000, 142.40000,   5.37029
201, 201.00000, 143.90000,   7.59539
202, 202.00000, 137.10000,   7.96806
203, 203.00000, 121.40000,   8.99111
204, 204.00000, 118.40000,   4.10366
205, 205.00000, 124.50000,   5.55428
206, 206.00000, 123.70000,   4.19643
207, 207.00000, 130.90000,   4.03609
208, 208.00000, 133.30000,   5.08035
209, 209.00000, 131.60000,   6.43739
210, 210.00000, 131.60000,   6.32772
211, 211.00000, 174.60000,  21.71267
212, 212.00000, 173.70000,  18.97393
213, 213.00000, 141.50000,  20.86744
214, 214.00000, 147.60000,   7.22772
215, 215.00000, 161.00000,  11.40175
216, 216.00000, 167.90000,  26.68501
217, 217.00000, 178.80000,  18.77658
218, 218.00000, 153.30000,  14.52618
219, 219.00000, 190.80000,  21.65548
220, 220.00000, 137.20000,  14.21830
221, 221.00000, 136.60000,  11.05622
222, 222.00000, 125.30000,   7.88733
223, 223.00000, 126.70000,   7.02922
224, 224.00000, 118.60000,  18.94835
225, 225.00000, 137.10000,  19.02341
226, 226.00000, 120.50000,  10.27862
227, 227.00000, 119.70000,   9.04489
228, 228.00000, 118.00000,  17.82134
229, 229.00000, 123.60000,  12.36285
230, 230.00000, 115.50000,  23.02281
231, 231.00000, 112.10000,  10.69065
232, 232.00000, 110.90000,  14.75432
233, 233.00000, 140.30000,  16.35268
234, 234.00000, 108.80000,   7.79487
235, 235.00000, 114.50000,  12.17580
236, 236.00000, 116.10000,  19.48564
237, 237.00000, 106.10000,  13.36001
238, 238.00000, 114.30000,  20.46485
239, 239.00000, 101.70000,   9.93026
240, 240.00000, 102.50000,   9.72882
241, 241.00000, 112.50000,  18.25514
242, 242.00000, 124.80000,  17.33667
