,Episode,Reward,std
0,   0.00000,  18.70000,   6.05062
1,   1.00000,  23.70000,  10.27667
2,   2.00000,  17.40000,   4.17612
3,   3.00000,  17.50000,   3.90512
4,   4.00000,  15.40000,   3.52704
5,   5.00000,  13.00000,   2.68328
6,   6.00000,  15.50000,   8.39345
7,   7.00000,  13.90000,   3.01496
8,   8.00000,  12.00000,   1.54919
9,   9.00000,  19.20000,   2.31517
10,  10.00000,  12.60000,   2.10713
11,  11.00000,  11.60000,   1.80000
12,  12.00000,  11.50000,   1.85742
13,  13.00000,  13.30000,   3.76962
14,  14.00000,  10.80000,   1.32665
15,  15.00000,  10.60000,   1.28062
16,  16.00000,  10.50000,   0.67082
17,  17.00000,  11.90000,   3.38969
18,  18.00000,  10.30000,   0.90000
19,  19.00000,   9.40000,   0.91652
20,  20.00000,  10.50000,   1.56525
21,  21.00000,  10.90000,   0.70000
22,  22.00000,  10.60000,   1.28062
23,  23.00000,   9.60000,   1.01980
24,  24.00000,  10.10000,   0.94340
25,  25.00000,   9.80000,   1.07703
26,  26.00000,  10.40000,   1.20000
27,  27.00000,  10.20000,   0.87178
28,  28.00000,   9.90000,   0.83066
29,  29.00000,   9.90000,   0.70000
30,  30.00000,   9.60000,   1.42829
31,  31.00000,   9.90000,   0.70000
32,  32.00000,   9.50000,   0.92195
33,  33.00000,  10.10000,   0.83066
34,  34.00000,  10.40000,   1.01980
35,  35.00000,   9.00000,   0.77460
36,  36.00000,  10.10000,   1.37477
37,  37.00000,   9.70000,   1.26886
38,  38.00000,   9.50000,   1.02470
39,  39.00000,   9.80000,   0.74833
40,  40.00000,  10.40000,   1.01980
41,  41.00000,   9.80000,   1.16619
42,  42.00000,   9.20000,   0.60000
43,  43.00000,   9.10000,   0.83066
44,  44.00000,  10.20000,   1.53623
45,  45.00000,   9.50000,   0.92195
46,  46.00000,   9.70000,   0.78102
47,  47.00000,   9.80000,   0.87178
48,  48.00000,   9.80000,   0.87178
49,  49.00000,   9.90000,   0.70000
50,  50.00000,   9.70000,   0.64031
51,  51.00000,  10.00000,   0.77460
52,  52.00000,   9.70000,   1.00499
53,  53.00000,  10.20000,   1.32665
54,  54.00000,  10.30000,   0.90000
55,  55.00000,   9.40000,   0.66332
56,  56.00000,   9.90000,   1.04403
57,  57.00000,   9.90000,   0.70000
58,  58.00000,  10.30000,   1.10000
59,  59.00000,   9.40000,   1.01980
60,  60.00000,   9.40000,   0.66332
61,  61.00000,   9.70000,   0.64031
62,  62.00000,   9.80000,   0.97980
63,  63.00000,   9.50000,   0.80623
64,  64.00000,  10.30000,   1.26886
65,  65.00000,   9.30000,   0.90000
66,  66.00000,  10.30000,   1.10000
67,  67.00000,   9.50000,   1.02470
68,  68.00000,  11.00000,   1.26491
69,  69.00000,   9.80000,   0.87178
70,  70.00000,  10.30000,   2.19317
71,  71.00000,  11.80000,   1.46969
72,  72.00000,  15.80000,   1.72047
73,  73.00000,  15.20000,   2.13542
74,  74.00000,  17.60000,   4.12795
75,  75.00000,  15.30000,   2.32594
76,  76.00000,  22.60000,  15.65375
77,  77.00000,  22.50000,   7.44648
78,  78.00000,  22.60000,   3.80000
79,  79.00000,  37.00000,  17.38965
80,  80.00000,  27.50000,   6.05392
81,  81.00000,  20.30000,   3.68917
82,  82.00000,  37.40000,  17.36779
83,  83.00000,  32.10000,  13.43466
84,  84.00000,  31.00000,   5.05964
85,  85.00000,  61.90000,  14.56331
86,  86.00000, 100.30000,  42.65454
87,  87.00000, 107.30000,  21.68433
88,  88.00000,  66.60000,   7.59210
89,  89.00000, 103.20000,  18.12622
90,  90.00000, 127.60000,  11.61206
91,  91.00000, 165.80000,   7.40000
92,  92.00000, 169.00000,   8.57904
93,  93.00000, 169.30000,  11.60215
94,  94.00000, 161.20000,   6.33719
95,  95.00000, 158.70000,   7.30821
96,  96.00000, 171.40000,  16.94225
97,  97.00000, 161.00000,   8.80909
98,  98.00000, 183.60000,  10.43264
