,Episode,Reward,std
0,   0.00000,  55.20000,  20.84610
1,   1.00000,  23.80000,   8.14616
2,   2.00000,  24.90000,   7.32735
3,   3.00000,  21.40000,   3.87814
4,   4.00000,  23.00000,   3.34664
5,   5.00000,  21.60000,   8.90169
6,   6.00000,  19.90000,   6.45678
7,   7.00000,  26.50000,   7.95299
8,   8.00000,  23.10000,   5.78705
9,   9.00000,  21.60000,   6.52993
10,  10.00000,  20.70000,   6.43506
11,  11.00000,  19.00000,   5.93296
12,  12.00000,  20.60000,   6.31189
13,  13.00000,  22.20000,   8.52995
14,  14.00000,  22.40000,   9.04655
15,  15.00000,  18.60000,   7.04557
16,  16.00000,  19.30000,   6.41950
17,  17.00000,  26.00000,   8.67179
18,  18.00000,  22.90000,   8.12958
19,  19.00000,  20.90000,   7.30000
20,  20.00000,  18.60000,   5.57136
21,  21.00000,  24.30000,  10.19853
22,  22.00000,  24.80000,   7.95990
23,  23.00000,  22.80000,   5.92959
24,  24.00000,  24.90000,   8.15414
25,  25.00000,  22.20000,   8.47113
26,  26.00000,  21.60000,   7.90190
27,  27.00000,  27.20000,   9.14112
28,  28.00000,  19.40000,   6.60606
29,  29.00000,  24.30000,  13.23669
30,  30.00000,  24.50000,  10.17104
31,  31.00000,  21.10000,   6.77422
32,  32.00000,  27.70000,   7.10000
33,  33.00000,  22.90000,   4.88774
34,  34.00000,  22.00000,   4.77493
35,  35.00000,  20.80000,   5.32541
36,  36.00000,  18.10000,   7.51598
37,  37.00000,  23.30000,   4.26732
38,  38.00000,  24.40000,   7.86384
39,  39.00000,  22.60000,   9.57288
40,  40.00000,  18.90000,   6.53376
41,  41.00000,  18.10000,   6.28411
42,  42.00000,  26.00000,   7.97496
43,  43.00000,  20.80000,   6.49307
44,  44.00000,  21.70000,   6.94334
45,  45.00000,  16.80000,   6.92532
46,  46.00000,  28.50000,   9.06918
47,  47.00000,  17.00000,   5.19615
48,  48.00000,  24.90000,   7.54255
49,  49.00000,  17.90000,   5.20481
50,  50.00000,  19.80000,   6.82349
51,  51.00000,  22.60000,   3.07246
52,  52.00000,  21.30000,   5.29245
53,  53.00000,  18.90000,   5.24309
54,  54.00000,  24.20000,   7.75629
55,  55.00000,  22.40000,   6.72607
56,  56.00000,  21.70000,   5.84893
57,  57.00000,  23.60000,   9.12360
58,  58.00000,  18.00000,   5.60357
59,  59.00000,  19.60000,   6.90217
60,  60.00000,  18.60000,   5.91946
61,  61.00000,  26.10000,   9.61717
62,  62.00000,  21.30000,   8.28312
63,  63.00000,  27.70000,   7.38986
64,  64.00000,  23.80000,   8.80682
65,  65.00000,  25.90000,   6.51844
66,  66.00000,  23.10000,   7.59539
67,  67.00000,  22.60000,   4.40908
68,  68.00000,  23.10000,   6.33167
69,  69.00000,  21.20000,   8.26801
70,  70.00000,  24.60000,   3.41174
71,  71.00000,  23.10000,   7.62168
72,  72.00000,  26.60000,   6.60606
73,  73.00000,  22.20000,   4.99600
74,  74.00000,  17.30000,   6.13270
75,  75.00000,  34.90000,   6.20403
76,  76.00000,  26.20000,   9.19565
77,  77.00000,  24.00000,   7.18331
78,  78.00000,  26.70000,   7.75951
79,  79.00000,  29.60000,   7.90190
80,  80.00000,  23.10000,   6.42573
81,  81.00000,  25.80000,   5.41849
82,  82.00000,  22.60000,   9.31880
83,  83.00000,  22.10000,   9.17006
84,  84.00000,  26.40000,   8.72009
85,  85.00000,  24.30000,   6.76831
86,  86.00000,  25.60000,   7.08802
87,  87.00000,  27.20000,   6.98284
88,  88.00000,  28.90000,   8.89326
89,  89.00000,  22.70000,   9.45569
90,  90.00000,  28.00000,   8.16088
91,  91.00000,  23.70000,  12.63369
92,  92.00000,  23.20000,   9.70361
93,  93.00000,  25.70000,   9.95038
94,  94.00000,  22.70000,   9.87978
95,  95.00000,  24.30000,   9.43451
96,  96.00000,  29.40000,   7.68375
97,  97.00000,  32.60000,   7.20000
98,  98.00000,  26.10000,   8.33607
99,  99.00000,  24.80000,  11.14271
100, 100.00000,  25.00000,   7.05691
101, 101.00000,  26.50000,   9.06918
102, 102.00000,  32.40000,  10.16071
103, 103.00000,  21.70000,   8.59127
104, 104.00000,  20.20000,   8.58836
105, 105.00000,  27.40000,  10.63203
106, 106.00000,  33.10000,  11.18436
107, 107.00000,  27.10000,  13.21703
108, 108.00000,  32.70000,  20.24376
109, 109.00000,  27.70000,  10.96403
110, 110.00000,  35.50000,  12.25765
111, 111.00000,  23.50000,  12.72203
112, 112.00000,  40.20000,  10.93435
113, 113.00000,  24.30000,  11.55032
114, 114.00000,  33.90000,  24.94574
115, 115.00000,  31.80000,  10.49571
116, 116.00000,  60.00000,  42.15211
117, 117.00000,  30.50000,  10.47139
118, 118.00000,  26.80000,  16.27145
119, 119.00000,  47.10000,  30.43173
120, 120.00000,  38.70000,   9.42391
121, 121.00000,  30.50000,  17.36232
122, 122.00000,  56.10000,  45.07649
123, 123.00000,  61.50000,  41.14669
124, 124.00000,  75.00000,  43.62110
125, 125.00000,  42.50000,  23.25188
126, 126.00000,  54.90000,  15.52707
127, 127.00000,  33.20000,  12.41612
128, 128.00000,  60.50000,  28.00089
129, 129.00000,  35.90000,  15.99031
130, 130.00000,  42.00000,   7.97496
131, 131.00000,  72.80000,  17.57726
132, 132.00000,  57.10000,  19.78105
133, 133.00000,  93.10000,  14.77464
134, 134.00000,  88.80000,  21.02284
135, 135.00000, 118.60000,  31.72129
136, 136.00000,  89.70000,  13.90719
137, 137.00000, 133.50000,  58.47435
138, 138.00000, 283.00000, 118.17952
139, 139.00000, 312.30000, 120.17741
140, 140.00000, 500.00000,   0.00000
141, 141.00000, 500.00000,   0.00000
142, 142.00000, 500.00000,   0.00000
143, 143.00000, 500.00000,   0.00000
144, 144.00000, 500.00000,   0.00000
145, 145.00000, 499.30000,   2.10000
146, 146.00000, 500.00000,   0.00000
147, 147.00000, 394.40000,  21.31760
148, 148.00000, 440.90000,  30.51704
149, 149.00000, 498.60000,   4.20000
150, 150.00000, 500.00000,   0.00000
151, 151.00000, 450.30000,  35.00014
152, 152.00000, 500.00000,   0.00000
153, 153.00000, 500.00000,   0.00000
154, 154.00000, 500.00000,   0.00000
155, 155.00000, 399.80000,  38.65954
156, 156.00000, 500.00000,   0.00000
157, 157.00000, 397.00000,  49.50152
158, 158.00000, 482.40000,  39.68929
159, 159.00000, 360.20000,  51.16014
160, 160.00000, 277.80000,  19.68654
161, 161.00000, 345.60000,  24.78790
162, 162.00000, 471.40000,  44.21131
