,Episode,Reward,std
0,   0.00000,  18.90000,   6.12291
1,   1.00000,  18.70000,   6.54294
2,   2.00000,  18.20000,   7.52064
3,   3.00000,  19.90000,   8.53756
4,   4.00000,  17.10000,   4.90816
5,   5.00000,  18.30000,   3.40735
6,   6.00000,  18.20000,   8.61162
7,   7.00000,  22.30000,   8.64928
8,   8.00000,  17.70000,   8.74128
9,   9.00000,  15.60000,   3.29242
10,  10.00000,  15.80000,   5.23068
11,  11.00000,  15.70000,   4.51774
12,  12.00000,  11.20000,   1.32665
13,  13.00000,  11.00000,   1.26491
14,  14.00000,  11.40000,   1.90788
15,  15.00000,  14.50000,   6.46916
16,  16.00000,  12.30000,   2.36854
17,  17.00000,  12.40000,   2.76405
18,  18.00000,  10.20000,   1.32665
19,  19.00000,  11.00000,   1.18322
20,  20.00000,  11.10000,   1.44568
21,  21.00000,  10.50000,   0.80623
22,  22.00000,   9.90000,   1.04403
23,  23.00000,  10.00000,   1.00000
24,  24.00000,   9.30000,   0.64031
25,  25.00000,  11.00000,   1.67332
26,  26.00000,  10.40000,   0.91652
27,  27.00000,  10.00000,   0.89443
28,  28.00000,  11.80000,   2.08806
29,  29.00000,  12.40000,   1.56205
30,  30.00000,  10.80000,   1.46969
31,  31.00000,  11.90000,   1.86815
32,  32.00000,  10.50000,   1.43178
33,  33.00000,  11.70000,   1.90000
34,  34.00000,  12.50000,   2.87228
35,  35.00000,  11.30000,   1.90000
36,  36.00000,  12.70000,   1.48661
37,  37.00000,  16.70000,   4.19643
38,  38.00000,  16.30000,   2.19317
39,  39.00000,  15.50000,   2.72947
40,  40.00000,  13.30000,   3.52278
41,  41.00000,  17.00000,   3.34664
42,  42.00000,  16.70000,   2.79464
43,  43.00000,  19.30000,   4.22019
44,  44.00000,  18.10000,   5.16624
45,  45.00000,  19.50000,   4.05586
46,  46.00000,  20.00000,   4.21900
47,  47.00000,  18.80000,   1.53623
48,  48.00000,  19.40000,   3.29242
49,  49.00000,  27.40000,  12.99384
50,  50.00000,  27.20000,  10.68457
51,  51.00000,  31.00000,   9.95992
52,  52.00000,  21.60000,  12.51559
53,  53.00000,  21.10000,  16.39177
54,  54.00000,  37.60000,  11.49087
55,  55.00000,  21.40000,   6.97424
56,  56.00000,  35.90000,  12.38103
57,  57.00000,  51.40000,  20.53874
58,  58.00000,  72.70000,  35.98347
59,  59.00000,  62.10000,  26.83449
60,  60.00000,  98.40000,  61.11497
61,  61.00000,  81.90000,  30.16770
62,  62.00000, 112.00000,  33.25056
63,  63.00000,  91.40000,  14.92113
64,  64.00000,  98.20000,  13.74627
65,  65.00000,  99.30000,  17.49886
66,  66.00000, 137.70000,  40.46987
67,  67.00000, 111.60000,  14.68469
68,  68.00000, 144.10000,  65.90212
69,  69.00000, 136.60000,  26.40530
70,  70.00000, 120.40000,  12.32234
71,  71.00000, 140.60000,  24.98880
72,  72.00000, 156.80000,  50.99373
73,  73.00000, 144.50000,  32.24360
74,  74.00000, 136.00000,  13.19091
75,  75.00000, 133.00000,  15.94992
76,  76.00000, 140.30000,  20.24870
77,  77.00000, 148.90000,  18.49568
78,  78.00000, 151.60000,  38.05312
79,  79.00000, 148.20000,  24.18181
80,  80.00000, 135.10000,  19.81136
81,  81.00000, 139.00000,  18.27567
82,  82.00000, 155.60000,  22.87007
83,  83.00000, 140.30000,  18.01139
84,  84.00000, 171.40000,  77.15595
