,Episode,Reward,std
0,   0.00000,  17.90000,   6.12291
1,   1.00000,  16.40000,   3.41174
2,   2.00000,  22.10000,   9.94435
3,   3.00000,  16.80000,   5.17301
4,   4.00000,  16.40000,   5.96992
5,   5.00000,  22.70000,  12.83783
6,   6.00000,  24.60000,   4.71593
7,   7.00000,  18.20000,   4.93559
8,   8.00000,  18.20000,   3.76298
9,   9.00000,  18.00000,   2.44949
10,  10.00000,  13.90000,   2.58650
11,  11.00000,  14.90000,   2.54755
12,  12.00000,  12.60000,   2.33238
13,  13.00000,  12.20000,   2.31517
14,  14.00000,  11.70000,   1.55242
15,  15.00000,  10.10000,   1.13578
16,  16.00000,   9.80000,   0.97980
17,  17.00000,  10.00000,   0.89443
18,  18.00000,   9.70000,   0.64031
19,  19.00000,   9.30000,   0.45826
20,  20.00000,  10.20000,   1.16619
21,  21.00000,   9.90000,   1.22066
22,  22.00000,   9.60000,   1.01980
23,  23.00000,   9.10000,   0.83066
24,  24.00000,  12.30000,   2.90000
25,  25.00000,   9.70000,   0.45826
26,  26.00000,  10.30000,   2.14709
27,  27.00000,  13.80000,   2.89137
28,  28.00000,  16.30000,   3.87427
29,  29.00000,   9.40000,   0.91652
30,  30.00000,  10.80000,   2.48193
31,  31.00000,   9.90000,   0.30000
32,  32.00000,   9.40000,   0.66332
33,  33.00000,   8.50000,   0.50000
34,  34.00000,   9.80000,   0.74833
35,  35.00000,  10.10000,   0.53852
36,  36.00000,  15.00000,   2.28035
37,  37.00000,  17.70000,   3.49428
38,  38.00000,  13.50000,   4.05586
39,  39.00000,  10.60000,   2.97321
40,  40.00000,   9.40000,   0.80000
41,  41.00000,  17.20000,   3.42929
42,  42.00000,  13.30000,   3.71618
43,  43.00000,  19.00000,   8.20975
44,  44.00000,  14.30000,   5.56866
45,  45.00000,  18.60000,   7.45922
46,  46.00000,  33.20000,  18.14277
47,  47.00000,  15.20000,   4.64327
48,  48.00000,  14.80000,   2.60000
49,  49.00000,  19.10000,   6.59469
50,  50.00000,  17.90000,   9.50211
51,  51.00000,  12.80000,   3.24962
52,  52.00000,  14.50000,   3.98121
53,  53.00000,  17.20000,   5.34416
54,  54.00000,  18.90000,   5.85577
55,  55.00000,  17.60000,   3.16860
56,  56.00000,  13.80000,   2.89137
57,  57.00000,  13.80000,   2.63818
58,  58.00000,  11.90000,   4.25323
59,  59.00000,  12.90000,   2.62488
60,  60.00000,  13.70000,   7.45721
61,  61.00000,  29.20000,  17.91536
62,  62.00000,  18.00000,   7.32120
63,  63.00000,  31.50000,  12.60357
64,  64.00000,  25.20000,   4.04475
65,  65.00000,  30.00000,   9.38083
66,  66.00000,  45.00000,  27.37882
67,  67.00000,  52.20000,  30.59673
68,  68.00000,  38.30000,   6.21369
69,  69.00000,  56.30000,  16.48059
70,  70.00000,  48.20000,  11.16065
71,  71.00000,  54.30000,   9.27416
72,  72.00000,  62.60000,  12.57140
73,  73.00000,  48.70000,  12.02539
74,  74.00000,  81.00000,  20.43526
75,  75.00000,  72.50000,  13.98034
76,  76.00000,  70.40000,  11.53430
77,  77.00000,  80.00000,   8.29458
78,  78.00000,  97.30000,  16.23607
79,  79.00000, 140.20000,  24.89900
80,  80.00000, 130.20000,  15.21710
81,  81.00000, 138.80000,  11.27652
82,  82.00000, 160.70000,  14.16369
83,  83.00000, 163.10000,  18.81196
84,  84.00000, 159.50000,   6.85930
85,  85.00000, 173.60000,  15.83161
86,  86.00000, 186.70000,  14.76516
87,  87.00000, 249.30000,  41.14620
88,  88.00000, 261.60000,  74.38710
89,  89.00000, 206.80000,  31.14418
90,  90.00000, 209.70000,  28.77864
91,  91.00000, 207.20000,  16.24069
92,  92.00000, 185.80000,  18.14277
93,  93.00000, 214.20000,  37.63190
94,  94.00000, 207.10000,  26.67752
95,  95.00000, 222.40000,  23.16117
96,  96.00000, 215.70000,  27.76347
97,  97.00000, 178.20000,   9.88737
98,  98.00000, 186.40000,  18.97472
99,  99.00000, 198.80000,  19.56936
100, 100.00000, 199.40000,  15.75563
101, 101.00000, 194.60000,  24.12136
102, 102.00000, 182.30000,  15.21217
103, 103.00000, 182.00000,  15.38831
104, 104.00000, 176.90000,  11.49304
105, 105.00000, 176.50000,   5.62583
106, 106.00000, 183.60000,   9.48894
107, 107.00000, 180.50000,  12.49200
108, 108.00000, 197.70000,  16.79315
109, 109.00000, 181.90000,  12.98807
110, 110.00000, 172.50000,   8.57030
111, 111.00000, 168.80000,  10.32279
112, 112.00000, 179.20000,  15.06519
113, 113.00000, 166.20000,   9.15205
114, 114.00000, 151.70000,   9.39202
115, 115.00000, 168.00000,  11.76435
116, 116.00000, 166.20000,  12.33532
117, 117.00000, 167.60000,   6.42184
118, 118.00000, 173.20000,   8.00999
119, 119.00000, 162.40000,   7.76144
120, 120.00000, 167.60000,   8.00250
121, 121.00000, 168.20000,   8.03492
122, 122.00000, 168.40000,   8.81136
123, 123.00000, 166.20000,  10.13706
124, 124.00000, 168.30000,   6.34114
125, 125.00000, 162.20000,  11.32078
126, 126.00000, 162.90000,  10.81157
127, 127.00000, 169.80000,   8.24379
128, 128.00000, 164.40000,  11.77455
129, 129.00000, 166.50000,  10.27862
130, 130.00000, 164.60000,   7.98999
131, 131.00000, 173.50000,  11.72391
132, 132.00000, 159.10000,   7.98060
133, 133.00000, 167.80000,   8.87468
134, 134.00000, 167.80000,   9.47418
135, 135.00000, 164.60000,   7.68375
136, 136.00000, 172.30000,  11.18079
137, 137.00000, 159.90000,   4.92849
138, 138.00000, 170.70000,   8.94483
139, 139.00000, 158.70000,   6.75352
140, 140.00000, 164.30000,   7.98812
141, 141.00000, 178.00000,   7.68115
142, 142.00000, 167.60000,   8.68562
143, 143.00000, 159.10000,   3.64555
144, 144.00000, 171.80000,   6.72012
145, 145.00000, 174.60000,   4.75815
146, 146.00000, 162.40000,   4.36348
147, 147.00000, 156.60000,   5.49909
148, 148.00000, 190.40000,  19.46381
149, 149.00000, 170.90000,  10.00450
150, 150.00000, 173.70000,  10.47903
151, 151.00000, 159.80000,   9.03106
152, 152.00000, 180.90000,  11.70854
153, 153.00000, 158.10000,   7.10563
154, 154.00000, 168.10000,   8.74586
155, 155.00000, 188.50000,  12.91704
156, 156.00000, 186.20000,  18.17031
157, 157.00000, 339.60000, 104.80573
158, 158.00000, 180.30000,   8.52115
159, 159.00000, 383.70000, 107.48679
160, 160.00000, 154.70000,   5.93380
161, 161.00000, 149.10000,   4.82597
162, 162.00000, 287.20000,  47.45693
163, 163.00000, 223.20000,  19.66621
164, 164.00000, 174.80000,  11.57411
165, 165.00000, 198.10000,  15.20164
166, 166.00000, 153.10000,   9.90404
167, 167.00000, 239.20000,  21.71543
168, 168.00000, 207.30000,  18.31420
169, 169.00000, 176.80000,  12.99846
170, 170.00000, 140.00000,   2.00000
171, 171.00000, 146.80000,   4.35431
172, 172.00000, 137.50000,   4.20119
173, 173.00000, 148.70000,   5.64004
174, 174.00000, 210.30000,  16.80506
175, 175.00000, 136.20000,   3.86782
176, 176.00000, 167.20000,  13.13621
177, 177.00000, 160.90000,   9.45992
178, 178.00000, 411.50000,  74.98300
179, 179.00000, 151.90000,   8.19085
180, 180.00000, 158.00000,   9.86914
181, 181.00000, 147.40000,  10.39423
182, 182.00000, 158.10000,  12.07021
183, 183.00000, 168.90000,  16.50727
184, 184.00000, 135.80000,   3.18748
185, 185.00000, 162.90000,   5.00899
186, 186.00000, 156.10000,  17.37498
187, 187.00000, 152.60000,   3.63868
188, 188.00000, 148.40000,   2.57682
189, 189.00000, 158.40000,   5.96992
190, 190.00000, 215.60000,  35.36439
191, 191.00000, 247.10000,  43.95327
192, 192.00000, 221.70000,  42.69906
193, 193.00000, 185.50000,  37.14364
194, 194.00000, 139.00000,   5.63915
195, 195.00000, 132.30000,   4.79687
196, 196.00000, 142.00000,   3.46410
197, 197.00000, 144.60000,   3.07246
198, 198.00000, 221.70000,  78.81123
199, 199.00000, 231.70000, 107.33876
200, 200.00000, 145.90000,   3.93573
201, 201.00000, 218.40000,  75.67457
202, 202.00000, 182.70000,  69.07105
203, 203.00000, 162.30000,  24.54404
204, 204.00000, 139.10000,   2.07123
205, 205.00000, 220.30000, 110.54687
206, 206.00000, 315.60000, 135.96338
207, 207.00000, 309.10000, 112.72129
208, 208.00000, 154.80000,  19.92386
209, 209.00000, 131.30000,   3.63456
210, 210.00000, 154.60000,   8.73155
211, 211.00000, 188.80000,  40.85291
212, 212.00000, 242.00000,  65.83160
213, 213.00000, 169.40000,  21.19056
214, 214.00000, 182.70000,  24.38463
215, 215.00000, 199.30000,  26.18034
216, 216.00000, 139.80000,   2.13542
217, 217.00000, 197.20000,  32.47707
218, 218.00000, 246.00000, 104.59924
219, 219.00000, 500.00000,   0.00000
220, 220.00000, 196.00000,  38.30927
221, 221.00000, 162.10000,  17.35771
222, 222.00000, 215.00000,  95.87492
223, 223.00000, 428.90000, 111.93788
224, 224.00000, 158.90000,  29.61908
225, 225.00000, 154.70000,  10.92749
226, 226.00000, 465.50000,  69.06120
227, 227.00000, 153.90000,  16.30613
228, 228.00000, 349.60000, 137.64679
229, 229.00000, 481.20000,  56.40000
230, 230.00000, 187.10000,  29.16659
231, 231.00000, 157.90000,  10.17300
232, 232.00000, 152.00000,  11.89117
233, 233.00000, 142.20000,   8.63481
234, 234.00000, 152.90000,  10.62497
235, 235.00000, 332.10000, 144.09473
236, 236.00000, 193.80000,  34.51319
237, 237.00000, 267.50000,  84.23449
238, 238.00000, 146.70000,   8.19817
239, 239.00000, 215.70000,  38.32506
240, 240.00000, 272.70000,  70.21403
241, 241.00000, 229.10000,  83.07400
242, 242.00000, 490.30000,  21.45717
243, 243.00000, 294.10000, 148.81294
244, 244.00000, 222.20000,  18.10967
245, 245.00000, 291.30000,  49.67504
246, 246.00000, 168.30000,  17.00029
247, 247.00000, 297.90000,  92.22413
248, 248.00000, 292.20000,  88.89522
249, 249.00000, 270.80000,  32.22670
