,Episode,Mean,Stddev
56,  56.00000,  31.30000,  14.29021
57,  57.00000,  31.50000,  14.11559
58,  58.00000,  23.40000,   9.45727
59,  59.00000,  38.20000,  11.40877
60,  60.00000,  36.60000,  15.30490
61,  61.00000,  48.00000,  13.28157
62,  62.00000,  31.70000,  22.26230
63,  63.00000,  32.60000,  10.67895
64,  64.00000,  36.00000,  16.09348
65,  65.00000,  39.60000,  23.70316
66,  66.00000,  33.50000,  11.97706
67,  67.00000,  35.20000,  10.65645
68,  68.00000,  30.50000,  10.48094
69,  69.00000,  33.40000,   8.95768
70,  70.00000,  37.20000,  11.59138
71,  71.00000,  36.30000,  10.78935
72,  72.00000,  46.90000,  26.41382
73,  73.00000,  36.80000,  14.52446
74,  74.00000,  38.40000,  16.50576
75,  75.00000,  48.00000,  21.35416
76,  76.00000,  35.90000,  10.67193
77,  77.00000,  46.90000,  12.54950
78,  78.00000,  44.50000,  13.82932
79,  79.00000,  38.90000,  15.33917
80,  80.00000,  36.80000,  12.60000
81,  81.00000,  34.10000,  17.93572
82,  82.00000,  45.00000,  28.51666
83,  83.00000,  31.80000,  10.25475
84,  84.00000,  50.40000,  30.85839
85,  85.00000,  45.90000,  28.32472
86,  86.00000,  34.30000,  15.58878
87,  87.00000,  36.50000,  19.42292
88,  88.00000,  40.40000,  22.06898
89,  89.00000,  53.40000,  37.26446
90,  90.00000,  33.00000,  12.34504
91,  91.00000,  43.00000,  14.83914
92,  92.00000,  42.20000,  24.83465
93,  93.00000,  47.40000,  17.70988
94,  94.00000,  46.20000,  17.06341
95,  95.00000,  43.90000,  18.89153
96,  96.00000,  32.20000,   6.82349
97,  97.00000,  42.30000,  14.72447
98,  98.00000,  29.20000,   8.37616
99,  99.00000,  42.60000,  11.55162
100, 100.00000,  37.00000,   9.29516
101, 101.00000,  36.60000,  14.73906
102, 102.00000,  41.10000,  15.29346
103, 103.00000,  37.00000,  16.98234
104, 104.00000,  44.10000,  28.41989
105, 105.00000,  34.50000,  13.63268
106, 106.00000,  53.40000,  40.21244
107, 107.00000,  42.60000,  21.08649
108, 108.00000,  42.90000,  24.58638
109, 109.00000,  33.80000,  10.82405
110, 110.00000,  49.30000,  27.06307
111, 111.00000,  35.90000,   9.94435
112, 112.00000,  57.30000,  40.64000
113, 113.00000,  57.50000,  39.71461
114, 114.00000,  72.30000,  28.00018
115, 115.00000,  86.90000,  41.11557
116, 116.00000, 119.80000,  30.46244
117, 117.00000, 113.10000,  10.70000
118, 118.00000, 196.00000,  77.13235
119, 119.00000, 157.40000,  41.25579
120, 120.00000, 477.20000,  48.66374
121, 121.00000, 500.00000,   0.00000
122, 122.00000, 419.20000,  69.91824
123, 123.00000, 500.00000,   0.00000
124, 124.00000, 500.00000,   0.00000
125, 125.00000, 500.00000,   0.00000
126, 126.00000, 500.00000,   0.00000
127, 127.00000, 500.00000,   0.00000
128, 128.00000, 500.00000,   0.00000
129, 129.00000, 500.00000,   0.00000
130, 130.00000, 500.00000,   0.00000
131, 131.00000, 500.00000,   0.00000
132, 132.00000, 500.00000,   0.00000
133, 133.00000, 500.00000,   0.00000
134, 134.00000, 500.00000,   0.00000
135, 135.00000, 500.00000,   0.00000
136, 136.00000, 500.00000,   0.00000
137, 137.00000, 500.00000,   0.00000
138, 138.00000, 500.00000,   0.00000
139, 139.00000, 500.00000,   0.00000
140, 140.00000, 500.00000,   0.00000
141, 141.00000, 500.00000,   0.00000
142, 142.00000, 500.00000,   0.00000
143, 143.00000, 500.00000,   0.00000
144, 144.00000, 500.00000,   0.00000
145, 145.00000, 500.00000,   0.00000
146, 146.00000, 500.00000,   0.00000
147, 147.00000, 500.00000,   0.00000
148, 148.00000, 500.00000,   0.00000
149, 149.00000, 500.00000,   0.00000
150, 150.00000, 500.00000,   0.00000
151, 151.00000, 500.00000,   0.00000
152, 152.00000, 500.00000,   0.00000
153, 153.00000, 500.00000,   0.00000
154, 154.00000, 500.00000,   0.00000
155, 155.00000, 466.00000,  68.11901
156, 156.00000, 456.40000,  66.80150
157, 157.00000, 137.20000,  10.97998
158, 158.00000, 129.50000,  11.68118
159, 159.00000, 139.40000,  20.10572
160, 160.00000, 129.50000,   6.80074
161, 161.00000, 133.70000,  19.10000
162, 162.00000, 119.50000,  16.87157
163, 163.00000, 119.50000,  12.59563
164, 164.00000, 119.50000,  11.99375
165, 165.00000, 123.80000,  12.53635
166, 166.00000, 117.00000,  12.58571
167, 167.00000, 100.20000,  14.42082
168, 168.00000, 113.60000,  11.01090
169, 169.00000, 126.50000,  24.90080
170, 170.00000, 132.90000,  41.98202
171, 171.00000, 131.80000,  36.72002
172, 172.00000, 108.80000,   8.03492
173, 173.00000, 143.60000,  64.90023
174, 174.00000, 112.70000,  11.42847
175, 175.00000, 113.50000,   7.65833
176, 176.00000,  74.80000,  17.56588
177, 177.00000, 101.00000,  14.40833
178, 178.00000,  78.70000,  19.59617
179, 179.00000,  79.10000,  15.16872
180, 180.00000,  70.70000,  15.48580
181, 181.00000, 131.40000,  56.87390
182, 182.00000, 112.60000,  12.81562
183, 183.00000,  86.20000,  19.32770
184, 184.00000, 110.10000,  10.77451
185, 185.00000, 117.70000,  32.90912
186, 186.00000, 103.30000,  18.27047
187, 187.00000, 109.40000,  25.63669
188, 188.00000, 106.20000,  18.02665
189, 189.00000,  88.10000,  23.22692
190, 190.00000, 100.40000,  19.30907
191, 191.00000,  95.70000,   9.56086
192, 192.00000, 104.10000,  13.79456
193, 193.00000, 109.50000,  16.44536
194, 194.00000, 111.40000,  19.26240
195, 195.00000, 105.30000,  23.38824
196, 196.00000,  79.70000,  38.12361
197, 197.00000, 118.50000,  33.88289
198, 198.00000, 111.70000,  12.86118
199, 199.00000,  95.10000,  34.70864
200, 200.00000, 120.20000,  23.84869
201, 201.00000, 116.90000,  11.91176
202, 202.00000, 122.90000,  18.31639
203, 203.00000, 115.40000,  14.11524
204, 204.00000, 116.70000,  10.44079
205, 205.00000, 118.10000,  12.80195
206, 206.00000, 123.50000,  15.07481
207, 207.00000, 124.00000,  16.96467
208, 208.00000, 139.90000,  34.57007
209, 209.00000, 143.90000,  22.84491
210, 210.00000, 153.60000,  30.12706
211, 211.00000, 122.40000,   8.53464
212, 212.00000, 133.60000,  11.73201
213, 213.00000, 172.80000,  50.79921
214, 214.00000, 144.50000,  20.82907
215, 215.00000, 203.90000, 100.06943
216, 216.00000, 313.90000, 152.70196
217, 217.00000, 163.30000,  23.23381
218, 218.00000, 500.00000,   0.00000
219, 219.00000, 298.70000, 165.33847
220, 220.00000, 133.20000,  12.52837
221, 221.00000, 148.00000,  19.62142
222, 222.00000, 137.50000,  12.06027
223, 223.00000, 145.20000,  17.94324
224, 224.00000, 177.10000,  28.43396
225, 225.00000, 274.60000, 148.78454
226, 226.00000, 500.00000,   0.00000
227, 227.00000, 500.00000,   0.00000
228, 228.00000, 481.60000,  55.20000
229, 229.00000, 468.90000,  93.30000
230, 230.00000, 174.60000,  26.07758
231, 231.00000, 478.50000,  41.32614
232, 232.00000, 358.20000, 100.91858
233, 233.00000, 147.40000,  24.70708
234, 234.00000, 147.80000,  14.79054
235, 235.00000, 500.00000,   0.00000
236, 236.00000, 397.70000, 135.66433
237, 237.00000, 482.20000,  10.58112
238, 238.00000, 366.80000, 109.39726
239, 239.00000, 236.70000, 113.56500
240, 240.00000, 355.90000,  59.41961
241, 241.00000, 149.40000,  21.81376
242, 242.00000, 149.10000,  40.20808
243, 243.00000, 139.30000,  12.44227
244, 244.00000, 396.40000,  65.68440
245, 245.00000, 298.00000, 111.08285
246, 246.00000, 165.50000,  11.49130
247, 247.00000, 142.70000,   5.29245
248, 248.00000, 281.10000,  88.68760
249, 249.00000, 230.70000,  73.20389
250, 250.00000, 160.20000,  10.10742
251, 251.00000, 218.20000,  78.34386
252, 252.00000, 166.20000,  69.18063
253, 253.00000, 200.60000,  73.20273
254, 254.00000, 296.80000,  97.47800
255, 255.00000, 119.80000,   8.62322
256, 256.00000, 183.80000,  79.80952
257, 257.00000, 171.10000,  47.31480
258, 258.00000, 125.60000,  22.15491
259, 259.00000, 140.50000,  10.07224
260, 260.00000, 206.80000,  94.32264
261, 261.00000, 157.90000,  13.61213
262, 262.00000, 179.20000,  58.21306
263, 263.00000, 273.90000,  92.02657
264, 264.00000, 181.20000,  73.46264
265, 265.00000, 154.30000,  15.38863
266, 266.00000, 220.90000, 106.55182
267, 267.00000, 144.70000,   6.48151
268, 268.00000, 183.50000,  56.09501
269, 269.00000, 213.10000,  58.24509
270, 270.00000, 145.40000,  10.91971
271, 271.00000, 142.80000,   9.21737
272, 272.00000, 152.70000,  15.88742
273, 273.00000, 227.20000,  89.18386
274, 274.00000, 184.70000,  72.21087
275, 275.00000, 214.10000,  97.58222
276, 276.00000, 203.20000,  89.06267
277, 277.00000, 196.00000,  67.71854
278, 278.00000, 230.60000,  96.72766
279, 279.00000, 145.70000,  11.80720
280, 280.00000, 147.50000,  11.74095
281, 281.00000, 239.50000,  81.85505
282, 282.00000, 169.00000,  61.18497
283, 283.00000, 151.70000,  12.02539
284, 284.00000, 171.50000,  62.61829
285, 285.00000, 166.80000,  51.92263
286, 286.00000, 170.90000,  60.32653
287, 287.00000, 155.60000,  15.88836
288, 288.00000, 197.20000,  86.95723
289, 289.00000, 164.70000,  64.27916
290, 290.00000, 199.00000,  73.01233
291, 291.00000, 145.40000,   6.91665
292, 292.00000, 193.30000,  92.69417
293, 293.00000, 169.60000,  63.70275
294, 294.00000, 108.70000,  35.15124
295, 295.00000, 144.20000,  15.30229
296, 296.00000, 143.80000,  17.66805
297, 297.00000, 246.80000, 106.03660
298, 298.00000, 164.70000,  60.63341
299, 299.00000, 128.60000,  57.62499
300, 300.00000, 160.60000,  32.11293
301, 301.00000, 237.70000,  90.76128
302, 302.00000, 155.80000,  33.13246
303, 303.00000, 135.10000,  18.25075
304, 304.00000, 187.80000,  78.14832
305, 305.00000, 183.40000,  48.87576
306, 306.00000, 168.10000,  62.39944
307, 307.00000, 141.60000,  23.78739
308, 308.00000, 177.50000,  96.36312
309, 309.00000, 138.80000,  28.85758
310, 310.00000, 150.40000, 116.65779
311, 311.00000, 203.20000,  96.63312
312, 312.00000, 175.20000,  70.25069
313, 313.00000, 222.80000, 101.33193
314, 314.00000,  68.80000,   3.40000
315, 315.00000, 142.70000,  22.44571
316, 316.00000, 343.40000, 135.56858
317, 317.00000, 138.60000,   6.63626
318, 318.00000, 426.00000,  27.38978
319, 319.00000, 136.60000,  31.45537
320, 320.00000, 153.20000,  21.57684
321, 321.00000, 216.30000,  77.20758
322, 322.00000, 368.50000, 130.85966
323, 323.00000, 109.00000,  12.86857
324, 324.00000, 421.40000,  22.59734
325, 325.00000, 287.00000, 104.34654
326, 326.00000, 318.00000, 128.04530
327, 327.00000, 320.10000,  96.43386
328, 328.00000, 119.80000,   5.38145
329, 329.00000, 198.70000, 100.97926
330, 330.00000, 320.30000,  96.27466
331, 331.00000, 422.10000,  16.46481
332, 332.00000, 178.50000,  44.71968
333, 333.00000, 391.10000,  23.74637
334, 334.00000, 335.00000,  75.82216
335, 335.00000, 286.50000, 156.53578
336, 336.00000, 312.90000,  79.04107
337, 337.00000, 197.60000,  67.28328
338, 338.00000, 286.90000, 111.58624
339, 339.00000, 408.00000,  51.86907
340, 340.00000, 375.50000,  80.86068
341, 341.00000, 473.30000,  34.56892
342, 342.00000, 436.80000,  26.01077
343, 343.00000, 451.50000,  59.58901
344, 344.00000, 385.00000,  15.96246
345, 345.00000, 144.80000,   6.52380
346, 346.00000, 272.00000, 149.60414
347, 347.00000, 163.80000,   8.85212
348, 348.00000, 500.00000,   0.00000
349, 349.00000, 145.80000,   8.37616
350, 350.00000, 322.10000, 160.51009
351, 351.00000, 263.80000, 154.92437
352, 352.00000, 191.20000, 101.49759
353, 353.00000, 151.50000,   8.99166
354, 354.00000, 459.10000,  84.97347
355, 355.00000, 466.80000,  99.60000
356, 356.00000, 146.10000,   9.01610
357, 357.00000, 167.80000,  16.25300
358, 358.00000, 145.10000,   8.49058
359, 359.00000, 264.90000, 122.01020
360, 360.00000, 152.50000,   7.07460
361, 361.00000, 500.00000,   0.00000
362, 362.00000, 130.00000,   4.21900
363, 363.00000, 348.10000, 115.10295
364, 364.00000, 253.40000, 125.56528
365, 365.00000, 449.10000,  17.91898
366, 366.00000, 471.20000,  11.40877
367, 367.00000, 500.00000,   0.00000
368, 368.00000, 500.00000,   0.00000
369, 369.00000, 150.30000,   4.00125
370, 370.00000, 168.80000,  22.64862
371, 371.00000, 164.90000,   6.86222
372, 372.00000, 170.60000,  11.30664
373, 373.00000, 158.40000,  10.79074
374, 374.00000, 231.10000, 131.60733
375, 375.00000, 142.60000,   8.13880
376, 376.00000, 336.30000, 155.38085
377, 377.00000, 500.00000,   0.00000
378, 378.00000, 421.30000, 118.97315
379, 379.00000, 467.20000,  13.08281
380, 380.00000, 144.10000,   7.64788
381, 381.00000, 403.40000, 143.09032
382, 382.00000, 370.80000, 120.50461
383, 383.00000, 140.70000,   5.55068
384, 384.00000, 457.80000,  88.49610
385, 385.00000, 138.50000,  12.45994
386, 386.00000, 498.30000,   3.87427
387, 387.00000, 464.90000,  16.87276
388, 388.00000, 500.00000,   0.00000
389, 389.00000, 500.00000,   0.00000
390, 390.00000, 481.50000,  29.20702
391, 391.00000, 499.70000,   0.90000
392, 392.00000, 445.00000,  14.73092
393, 393.00000, 500.00000,   0.00000
394, 394.00000, 496.90000,   9.30000
395, 395.00000, 500.00000,   0.00000
396, 396.00000, 500.00000,   0.00000
397, 397.00000, 500.00000,   0.00000
398, 398.00000, 500.00000,   0.00000
399, 399.00000, 436.80000,  43.02278
400, 400.00000, 500.00000,   0.00000
401, 401.00000, 500.00000,   0.00000
402, 402.00000, 500.00000,   0.00000
403, 403.00000, 500.00000,   0.00000
404, 404.00000, 500.00000,   0.00000
405, 405.00000, 500.00000,   0.00000
406, 406.00000, 500.00000,   0.00000
407, 407.00000, 496.50000,   4.65296
408, 408.00000, 500.00000,   0.00000
409, 409.00000, 500.00000,   0.00000
410, 410.00000, 145.40000,   7.32393
411, 411.00000, 500.00000,   0.00000
412, 412.00000, 480.40000,   6.00333
413, 413.00000, 500.00000,   0.00000
414, 414.00000, 500.00000,   0.00000
415, 415.00000, 145.60000,   4.60869
416, 416.00000, 500.00000,   0.00000
417, 417.00000, 500.00000,   0.00000
418, 418.00000, 410.10000,  11.38815
419, 419.00000, 499.80000,   0.60000
420, 420.00000, 500.00000,   0.00000
421, 421.00000, 447.30000,  22.21734
422, 422.00000, 500.00000,   0.00000
423, 423.00000, 441.50000,  94.27433
424, 424.00000, 500.00000,   0.00000
425, 425.00000, 500.00000,   0.00000
426, 426.00000, 500.00000,   0.00000
427, 427.00000, 498.90000,   3.30000
428, 428.00000, 500.00000,   0.00000
429, 429.00000, 177.30000,   7.43034
430, 430.00000, 297.30000,  74.27523
431, 431.00000, 392.40000, 142.90080
432, 432.00000, 444.50000, 124.58511
433, 433.00000, 481.30000,  56.10000
434, 434.00000, 500.00000,   0.00000
435, 435.00000, 383.60000, 177.90571
436, 436.00000, 261.90000,  91.56358
437, 437.00000, 404.30000, 138.31706
438, 438.00000, 473.80000,  52.94865
439, 439.00000, 495.70000,   9.07800
440, 440.00000, 500.00000,   0.00000
441, 441.00000, 262.20000, 153.05672
442, 442.00000, 459.80000, 120.60000
443, 443.00000, 360.70000,  89.23346
444, 444.00000, 437.00000, 126.03888
445, 445.00000, 465.70000, 102.90000
446, 446.00000, 171.60000, 152.44094
447, 447.00000,  99.50000,   6.62193
448, 448.00000, 113.80000,   8.18291
449, 449.00000, 122.60000,   5.55338
450, 450.00000, 110.20000,   8.94204
451, 451.00000, 122.40000,   6.87314
452, 452.00000, 155.40000,   8.52291
453, 453.00000, 140.10000,   8.72296
454, 454.00000, 120.00000,   7.57628
455, 455.00000, 124.70000,   4.05093
456, 456.00000, 118.40000,   2.57682
457, 457.00000, 134.00000,   5.00000
458, 458.00000, 181.70000, 106.40399
459, 459.00000, 148.50000,   6.13596
460, 460.00000, 125.10000,   3.14484
461, 461.00000, 150.70000,   5.17784
462, 462.00000, 225.70000, 137.26547
463, 463.00000, 132.40000,   3.44093
464, 464.00000, 282.70000,  33.50537
465, 465.00000,  88.00000,  49.16706
466, 466.00000, 280.20000,   5.11468
467, 467.00000, 254.70000,   7.61643
468, 468.00000, 305.30000,  11.10901
469, 469.00000, 415.80000,  73.94025
470, 470.00000, 267.30000,  81.28106
471, 471.00000, 122.90000,   5.64712
472, 472.00000,  17.60000,   1.11355
473, 473.00000,  16.20000,   1.72047
474, 474.00000, 200.40000, 130.58269
475, 475.00000, 190.50000, 183.34298
476, 476.00000, 245.00000,  18.66548
477, 477.00000, 322.10000,  49.91082
478, 478.00000, 195.60000, 147.56029
479, 479.00000, 231.40000,  21.93718
480, 480.00000, 178.20000,  12.03993
481, 481.00000, 200.80000,  10.19608
482, 482.00000, 420.00000,  83.50928
483, 483.00000, 398.80000,  22.72796
484, 484.00000, 416.00000,  35.20511
485, 485.00000, 500.00000,   0.00000
486, 486.00000, 322.10000,  52.66014
487, 487.00000, 469.40000,  23.32895
488, 488.00000, 500.00000,   0.00000
489, 489.00000, 500.00000,   0.00000
490, 490.00000, 341.50000,  62.37988
491, 491.00000, 445.50000,  44.19559
492, 492.00000, 442.00000, 116.06981
493, 493.00000, 500.00000,   0.00000
494, 494.00000, 478.00000,  34.26952
495, 495.00000, 455.20000,  45.49681
496, 496.00000, 476.00000,  48.00208
497, 497.00000, 500.00000,   0.00000
498, 498.00000, 498.20000,   5.40000
499, 499.00000, 435.30000,  65.20590
