,Episode,Mean,Stddev
245, 245.00000, 214.60000,  11.29779
246, 246.00000, 218.00000,  11.47170
247, 247.00000, 236.90000,  27.44613
248, 248.00000, 402.30000,  80.08377
249, 249.00000, 263.10000,  22.96715
250, 250.00000, 224.00000,  12.02497
251, 251.00000, 500.00000,   0.00000
252, 252.00000, 214.80000,  16.61204
253, 253.00000, 176.10000,  26.05936
254, 254.00000, 252.30000,  17.36692
255, 255.00000, 219.20000,  15.34796
256, 256.00000, 318.40000,  21.73108
257, 257.00000, 243.70000, 109.37189
258, 258.00000, 296.40000,  20.76150
259, 259.00000, 192.00000,  10.64894
260, 260.00000, 189.80000,  56.96455
261, 261.00000, 225.00000,  57.50304
262, 262.00000, 191.60000,  89.97911
263, 263.00000, 222.90000,  60.61262
264, 264.00000, 291.40000, 124.99536
265, 265.00000, 316.40000,  27.90054
266, 266.00000, 196.20000,  66.78293
267, 267.00000, 162.70000,  17.00029
268, 268.00000, 254.40000,  79.02557
269, 269.00000, 266.70000, 154.29520
270, 270.00000, 218.20000,  12.10620
271, 271.00000, 253.70000,  39.77700
272, 272.00000, 128.00000,  31.90298
273, 273.00000, 393.60000,  57.94860
274, 274.00000, 235.60000,  43.00047
275, 275.00000, 261.20000,  14.14072
276, 276.00000, 474.60000,  76.20000
277, 277.00000, 321.60000,  62.66131
278, 278.00000, 265.50000, 122.29902
279, 279.00000, 196.70000,  30.67263
280, 280.00000, 355.30000, 116.47665
281, 281.00000, 161.30000,  18.90000
282, 282.00000, 268.90000,  38.79807
283, 283.00000, 312.90000,  64.58862
284, 284.00000, 208.00000,  15.25778
285, 285.00000, 135.40000,  30.19006
286, 286.00000, 199.70000,  16.62558
287, 287.00000, 196.10000,   6.80368
288, 288.00000, 191.50000,   9.69794
289, 289.00000, 191.20000,  10.25475
290, 290.00000, 485.20000,  23.17240
291, 291.00000, 265.40000,  22.46419
292, 292.00000, 197.50000,   7.33826
293, 293.00000, 379.70000,  30.15643
294, 294.00000, 202.60000,  10.16071
295, 295.00000, 400.90000,  34.97270
296, 296.00000, 215.90000,   8.84816
297, 297.00000, 286.40000,  28.07205
298, 298.00000, 227.60000,  15.40909
299, 299.00000, 226.70000,  17.29769
300, 300.00000, 259.10000,  13.51629
301, 301.00000, 463.80000,  73.97946
302, 302.00000, 186.20000,  45.12161
303, 303.00000, 226.90000,  20.83963
304, 304.00000, 202.00000,  17.07630
305, 305.00000, 203.20000,  17.20930
306, 306.00000, 398.50000,  72.08502
307, 307.00000, 221.60000,  17.76626
308, 308.00000, 185.60000,  28.51386
309, 309.00000, 173.90000,  43.98738
310, 310.00000, 298.40000,  29.20342
311, 311.00000, 229.40000,  38.53881
312, 312.00000, 240.50000,  29.35047
313, 313.00000,  87.10000,  57.46730
314, 314.00000,  87.20000,  92.67233
315, 315.00000,  23.20000,   9.51630
316, 316.00000,  22.70000,  10.20833
317, 317.00000,  30.30000,  20.11492
318, 318.00000,  20.10000,   5.39351
319, 319.00000,  19.90000,   2.98161
320, 320.00000,  18.70000,   2.96816
321, 321.00000,  29.50000,  17.26992
322, 322.00000,  39.00000,  43.71041
323, 323.00000,  22.90000,   4.15812
324, 324.00000,  28.30000,  13.85677
325, 325.00000,  20.70000,   1.61555
326, 326.00000,  21.10000,   7.90506
327, 327.00000,  23.30000,   6.92892
328, 328.00000,  26.10000,  10.17300
329, 329.00000,  32.00000,  20.58640
330, 330.00000,  34.70000,  10.14938
331, 331.00000,  20.60000,   2.15407
332, 332.00000,  21.50000,   2.45967
333, 333.00000,  34.00000,  16.29724
334, 334.00000,  19.90000,   2.91376
335, 335.00000,  19.50000,   1.80278
336, 336.00000,  22.10000,   1.51327
337, 337.00000,  23.80000,   8.64639
338, 338.00000,  20.30000,   1.55242
339, 339.00000,  22.70000,   2.41039
340, 340.00000,  20.90000,   1.86815
341, 341.00000,  22.50000,   4.54423
342, 342.00000,  21.10000,   1.75784
343, 343.00000,  25.00000,   5.45894
344, 344.00000,  21.50000,   3.74833
345, 345.00000,  23.00000,   4.28952
346, 346.00000,  31.60000,  28.18581
347, 347.00000,  53.20000,  58.91655
348, 348.00000,  86.90000, 106.32728
349, 349.00000, 220.10000,   9.37497
350, 350.00000, 198.50000,   7.07460
351, 351.00000, 215.50000,  15.88238
352, 352.00000, 234.00000,   7.54983
353, 353.00000, 282.00000,  14.25482
354, 354.00000, 202.00000,   8.25833
355, 355.00000, 265.00000,   7.49667
356, 356.00000, 476.90000,  25.33555
357, 357.00000, 263.50000,  14.81384
358, 358.00000, 296.80000,  26.96961
359, 359.00000, 269.50000,  13.39589
360, 360.00000, 500.00000,   0.00000
361, 361.00000, 434.20000,  87.24655
362, 362.00000, 228.90000,  12.51759
363, 363.00000, 299.10000,  68.72620
364, 364.00000, 373.20000,  70.15383
365, 365.00000, 254.40000,  12.66649
366, 366.00000, 282.50000,  43.11902
367, 367.00000, 500.00000,   0.00000
368, 368.00000, 500.00000,   0.00000
369, 369.00000, 310.20000,  49.00571
370, 370.00000, 500.00000,   0.00000
371, 371.00000, 500.00000,   0.00000
372, 372.00000, 371.80000,  79.26386
373, 373.00000, 298.30000,  40.05009
374, 374.00000, 444.40000, 101.05662
375, 375.00000, 195.20000,  13.68795
376, 376.00000, 500.00000,   0.00000
377, 377.00000, 500.00000,   0.00000
378, 378.00000, 500.00000,   0.00000
379, 379.00000, 204.00000,  10.37304
380, 380.00000, 197.70000,  10.13953
381, 381.00000, 286.70000,  81.46785
382, 382.00000, 250.30000,  44.41633
383, 383.00000, 332.90000, 123.56492
384, 384.00000, 445.70000, 139.98289
385, 385.00000, 295.20000, 111.53726
386, 386.00000, 395.90000, 130.08878
387, 387.00000, 102.90000,  92.46886
388, 388.00000, 362.30000,  97.82336
389, 389.00000, 249.70000,  90.60138
390, 390.00000, 292.80000, 111.89888
391, 391.00000, 193.60000,  10.27813
392, 392.00000, 368.90000,  53.63851
393, 393.00000, 303.70000, 113.97022
394, 394.00000, 391.10000, 110.19024
395, 395.00000, 387.10000, 129.99419
396, 396.00000, 459.40000,  57.37107
397, 397.00000, 256.10000, 107.89944
398, 398.00000, 428.40000, 110.99928
399, 399.00000, 459.10000,  36.94712
400, 400.00000, 227.20000,  34.54794
401, 401.00000, 298.20000, 130.45904
402, 402.00000, 261.90000,  86.15736
403, 403.00000, 222.20000,  58.28173
404, 404.00000, 260.30000,  82.19008
405, 405.00000, 212.40000,  22.15040
406, 406.00000, 197.60000,  11.09234
407, 407.00000, 186.60000,  10.82774
408, 408.00000, 447.30000,  92.59163
409, 409.00000, 223.30000,  42.80899
410, 410.00000, 205.90000,  43.33463
411, 411.00000, 196.80000,  19.18750
412, 412.00000, 254.60000,  72.94135
413, 413.00000, 238.90000,  14.61130
414, 414.00000, 222.40000,  92.79892
415, 415.00000, 201.80000,  33.32206
416, 416.00000, 197.80000,  13.01384
417, 417.00000, 193.10000,  21.84697
418, 418.00000, 191.80000,  10.64707
419, 419.00000, 367.50000,  72.99075
420, 420.00000, 275.30000,  78.07439
421, 421.00000, 216.50000,  17.70452
422, 422.00000, 209.90000,  15.53351
423, 423.00000, 244.30000,  12.79101
424, 424.00000, 185.10000,  10.26109
425, 425.00000, 230.70000,  90.38368
426, 426.00000, 286.90000,  55.40659
427, 427.00000, 405.20000, 115.44852
428, 428.00000, 198.80000,  14.78377
429, 429.00000, 260.90000,  42.55925
430, 430.00000, 195.20000,  40.20895
431, 431.00000, 231.60000,  47.82928
432, 432.00000, 237.00000,  38.13135
433, 433.00000, 242.60000,  32.02561
434, 434.00000, 329.70000, 113.41168
435, 435.00000, 392.90000, 117.53421
436, 436.00000, 119.70000,  49.17123
437, 437.00000, 364.10000,  81.61795
438, 438.00000, 318.90000, 150.35787
439, 439.00000, 284.90000,  76.91872
440, 440.00000,  86.70000,  16.67363
441, 441.00000, 224.30000,  88.18849
442, 442.00000, 201.90000,  14.63181
443, 443.00000, 242.30000,  36.11939
444, 444.00000, 270.70000,  45.51714
445, 445.00000, 271.60000,  26.32185
446, 446.00000, 236.10000,  47.56984
447, 447.00000, 195.60000,   9.91161
448, 448.00000, 246.40000,  39.05944
449, 449.00000, 296.90000,  50.31391
450, 450.00000, 311.40000,  44.62555
451, 451.00000, 207.40000,  18.44017
452, 452.00000, 218.30000,   6.84178
453, 453.00000, 288.60000,  79.41058
454, 454.00000, 231.10000,  19.95219
455, 455.00000, 248.50000,  74.50000
456, 456.00000, 187.90000,  17.24210
457, 457.00000, 224.70000,  16.58945
458, 458.00000, 204.60000,  11.29779
459, 459.00000, 220.50000,  16.02030
460, 460.00000, 388.20000, 115.35233
461, 461.00000, 261.00000,  67.96470
462, 462.00000, 452.50000,  95.09495
463, 463.00000, 164.90000,  42.35670
464, 464.00000, 396.30000, 128.05862
465, 465.00000, 388.30000, 150.10333
466, 466.00000, 458.00000,  80.75271
467, 467.00000, 500.00000,   0.00000
468, 468.00000, 440.90000, 123.30324
469, 469.00000, 271.20000,  80.74132
470, 470.00000, 177.40000,  54.72148
471, 471.00000, 500.00000,   0.00000
472, 472.00000, 500.00000,   0.00000
473, 473.00000, 349.20000, 186.76338
474, 474.00000, 500.00000,   0.00000
475, 475.00000, 125.40000,  47.17881
476, 476.00000, 164.50000, 114.58032
477, 477.00000, 500.00000,   0.00000
