,Episode,Mean,Stddev
133, 133.00000, 491.80000,  13.60000
134, 134.00000, 357.00000,  36.72329
135, 135.00000, 493.10000,  19.72029
136, 136.00000, 486.50000,  30.66350
137, 137.00000, 500.00000,   0.00000
138, 138.00000, 500.00000,   0.00000
139, 139.00000, 500.00000,   0.00000
140, 140.00000, 500.00000,   0.00000
141, 141.00000, 500.00000,   0.00000
142, 142.00000, 500.00000,   0.00000
143, 143.00000, 500.00000,   0.00000
144, 144.00000, 461.60000, 115.20000
145, 145.00000, 500.00000,   0.00000
146, 146.00000, 500.00000,   0.00000
147, 147.00000, 500.00000,   0.00000
148, 148.00000, 500.00000,   0.00000
149, 149.00000, 500.00000,   0.00000
150, 150.00000, 500.00000,   0.00000
151, 151.00000, 500.00000,   0.00000
152, 152.00000, 500.00000,   0.00000
153, 153.00000, 466.00000, 102.00000
154, 154.00000, 500.00000,   0.00000
155, 155.00000, 380.20000, 109.04935
156, 156.00000, 462.80000,  62.92503
157, 157.00000, 500.00000,   0.00000
158, 158.00000, 500.00000,   0.00000
159, 159.00000, 188.00000,  35.04854
160, 160.00000,  92.70000,  10.66818
161, 161.00000,  99.90000,  20.44236
162, 162.00000,  90.70000,  11.48085
163, 163.00000,  77.70000,   2.19317
164, 164.00000,  78.20000,   2.35797
165, 165.00000,  81.20000,  10.52426
166, 166.00000,  77.50000,   5.51815
167, 167.00000,  57.30000,  18.68716
168, 168.00000,  55.50000,  22.92270
169, 169.00000,  35.30000,  14.64957
170, 170.00000,  57.00000,  43.09524
171, 171.00000,  37.30000,  16.05023
172, 172.00000,  35.80000,  23.17671
173, 173.00000,  29.30000,   7.05762
174, 174.00000,  24.60000,   5.10294
175, 175.00000,  28.60000,   8.95768
176, 176.00000,  35.00000,  16.28496
177, 177.00000,  31.80000,  20.41960
178, 178.00000,  26.00000,   6.69328
179, 179.00000,  37.80000,  11.64302
180, 180.00000,  30.10000,   8.93812
181, 181.00000,  34.90000,   9.61717
182, 182.00000,  36.70000,  14.08581
183, 183.00000,  35.70000,   9.97046
184, 184.00000,  34.70000,  16.26684
185, 185.00000,  53.60000,  23.04864
186, 186.00000,  39.20000,  17.68502
187, 187.00000,  56.40000,  11.28007
188, 188.00000,  54.10000,  16.13970
189, 189.00000,  54.10000,  17.52398
190, 190.00000,  46.20000,  19.29145
191, 191.00000,  71.80000,   9.95791
192, 192.00000,  71.20000,  12.27029
193, 193.00000,  79.50000,  13.86542
194, 194.00000,  83.70000,   9.62341
195, 195.00000, 101.80000,  41.76554
196, 196.00000, 111.00000,  21.79449
197, 197.00000, 243.90000,  34.15392
198, 198.00000, 467.30000,  88.85499
199, 199.00000, 469.60000,  91.20000
200, 200.00000, 255.70000,  62.54446
201, 201.00000, 306.90000,  22.46085
202, 202.00000, 349.80000,  20.70169
203, 203.00000, 324.80000, 110.96468
204, 204.00000, 269.10000, 171.82925
205, 205.00000, 254.70000, 161.20797
206, 206.00000, 286.00000, 140.37592
207, 207.00000, 398.00000, 141.40438
208, 208.00000, 474.50000,  39.64656
209, 209.00000, 500.00000,   0.00000
210, 210.00000, 500.00000,   0.00000
211, 211.00000, 490.20000,  29.40000
212, 212.00000, 500.00000,   0.00000
213, 213.00000, 463.10000,  56.47734
214, 214.00000, 499.00000,   3.00000
215, 215.00000, 473.70000,  44.85543
216, 216.00000, 361.00000,  28.43238
217, 217.00000, 404.30000,  50.26341
218, 218.00000, 419.90000,  43.18206
219, 219.00000, 371.30000,  42.60998
220, 220.00000, 314.60000,  28.61189
221, 221.00000, 403.20000,  51.71421
222, 222.00000, 430.70000,  25.92316
223, 223.00000, 323.60000,  19.78990
224, 224.00000, 500.00000,   0.00000
225, 225.00000, 333.00000, 108.90455
226, 226.00000, 244.60000, 219.81865
227, 227.00000, 171.10000, 178.90637
228, 228.00000, 126.80000, 192.11288
229, 229.00000, 206.20000, 239.88781
230, 230.00000, 107.30000, 146.69155
231, 231.00000, 394.10000,  46.63786
232, 232.00000,  47.30000,  65.41108
233, 233.00000, 158.00000, 131.09081
234, 234.00000, 115.10000,  62.16341
235, 235.00000, 103.50000,  46.20877
236, 236.00000, 102.60000,  40.83675
237, 237.00000, 187.80000, 110.15062
238, 238.00000,  36.70000,  22.07283
239, 239.00000,  40.90000,   9.66902
240, 240.00000,  41.50000,  21.88264
241, 241.00000,  51.30000,  33.46057
242, 242.00000,  79.80000,  36.95078
243, 243.00000,  37.00000,  10.76104
244, 244.00000,  40.00000,  17.75950
245, 245.00000,  83.30000,  18.12760
246, 246.00000,  55.60000,  19.34528
247, 247.00000, 105.50000, 133.35085
248, 248.00000, 500.00000,   0.00000
249, 249.00000, 173.60000, 175.60592
250, 250.00000, 150.40000,  55.84837
251, 251.00000, 126.60000, 127.99859
252, 252.00000, 165.70000, 124.83593
253, 253.00000, 343.80000, 130.97465
254, 254.00000, 157.80000,  25.73247
255, 255.00000, 500.00000,   0.00000
256, 256.00000, 500.00000,   0.00000
257, 257.00000, 500.00000,   0.00000
258, 258.00000, 279.70000, 117.12647
259, 259.00000, 500.00000,   0.00000
260, 260.00000, 470.50000,  46.40959
261, 261.00000, 500.00000,   0.00000
262, 262.00000, 477.80000,  66.60000
263, 263.00000, 377.00000,  71.75235
264, 264.00000, 309.10000,  83.18227
265, 265.00000, 500.00000,   0.00000
266, 266.00000, 370.70000, 134.09851
267, 267.00000, 500.00000,   0.00000
268, 268.00000, 414.80000, 104.69174
269, 269.00000, 143.80000, 119.70865
270, 270.00000, 435.20000, 129.75115
271, 271.00000, 472.90000,  81.30000
272, 272.00000, 352.90000,  85.17564
273, 273.00000, 127.60000,  13.82172
274, 274.00000, 396.40000,  67.17619
275, 275.00000, 500.00000,   0.00000
276, 276.00000, 441.00000, 118.06862
277, 277.00000, 291.30000, 170.49636
278, 278.00000, 195.80000, 105.12925
279, 279.00000, 261.10000, 132.29395
280, 280.00000, 208.30000, 120.53717
281, 281.00000, 163.40000,  85.75103
282, 282.00000, 167.00000, 112.15882
283, 283.00000, 242.30000, 146.20127
284, 284.00000, 434.50000, 128.00801
285, 285.00000, 308.90000, 125.36543
286, 286.00000, 272.10000,  67.44249
287, 287.00000, 393.30000,  59.45595
288, 288.00000, 497.80000,   6.60000
289, 289.00000, 328.10000, 150.55394
290, 290.00000, 269.30000,  99.09798
291, 291.00000, 314.90000,  93.52374
292, 292.00000, 241.10000, 124.10435
293, 293.00000, 364.30000, 149.47244
294, 294.00000, 364.00000, 138.31703
295, 295.00000, 254.40000,  85.54204
296, 296.00000, 266.40000,  94.20425
297, 297.00000, 262.20000, 170.54724
298, 298.00000, 407.70000,  91.33789
299, 299.00000, 353.60000,  98.39939
300, 300.00000, 290.20000, 129.67328
301, 301.00000, 244.30000,  61.36783
302, 302.00000, 436.40000,  83.67939
303, 303.00000, 318.00000,  89.12463
304, 304.00000, 220.10000,  27.12361
305, 305.00000, 309.80000, 105.28324
306, 306.00000, 316.00000,  62.60192
307, 307.00000, 454.10000,  59.52050
308, 308.00000, 271.70000,  73.74829
309, 309.00000, 313.50000, 228.46061
310, 310.00000, 217.40000, 112.78670
311, 311.00000, 265.40000, 110.41667
312, 312.00000, 213.50000,  62.80486
313, 313.00000, 263.60000, 127.86884
314, 314.00000, 160.30000, 123.39372
315, 315.00000, 156.60000,  84.20238
316, 316.00000,  99.90000,  17.56958
317, 317.00000, 155.80000,  76.11412
318, 318.00000, 144.30000,  84.52698
319, 319.00000, 396.90000, 155.49820
320, 320.00000, 211.00000,  95.96145
321, 321.00000, 189.20000, 122.16939
322, 322.00000, 248.00000, 161.82274
323, 323.00000, 220.10000, 123.31054
324, 324.00000, 320.20000, 152.68910
325, 325.00000, 116.40000,  61.67690
326, 326.00000, 318.10000, 168.70533
327, 327.00000, 116.30000,  18.49351
328, 328.00000, 240.60000, 170.80527
329, 329.00000, 162.70000, 113.88420
330, 330.00000, 440.60000, 126.13739
331, 331.00000, 275.10000, 119.02475
332, 332.00000, 200.20000, 150.29691
333, 333.00000, 434.10000, 132.33174
334, 334.00000, 198.60000, 114.27878
335, 335.00000, 258.20000, 114.15498
336, 336.00000, 300.90000, 150.79486
337, 337.00000, 392.50000, 164.20917
338, 338.00000, 500.00000,   0.00000
339, 339.00000, 221.00000, 113.53942
340, 340.00000, 425.80000, 148.48151
341, 341.00000, 202.30000,  57.93108
342, 342.00000, 286.00000,  91.66897
343, 343.00000, 195.10000, 121.82073
344, 344.00000, 313.50000, 157.06002
345, 345.00000, 230.40000,  90.30083
346, 346.00000, 381.60000, 125.68389
347, 347.00000, 436.10000,  78.41358
348, 348.00000, 310.60000, 131.91982
349, 349.00000, 305.00000, 133.26140
350, 350.00000, 299.60000, 131.35844
351, 351.00000, 465.30000, 100.48686
352, 352.00000, 312.80000,  59.83945
353, 353.00000, 345.50000, 172.31555
354, 354.00000, 256.00000, 122.29146
355, 355.00000, 332.30000, 150.41280
356, 356.00000, 306.00000, 111.11616
357, 357.00000, 297.50000, 132.84069
358, 358.00000, 336.60000, 136.34676
359, 359.00000, 495.50000,  13.50000
360, 360.00000, 289.50000, 137.97047
361, 361.00000, 153.10000, 125.63952
362, 362.00000, 268.80000,  93.84540
363, 363.00000, 495.40000,  13.80000
364, 364.00000, 340.70000, 191.90990
365, 365.00000, 280.20000, 163.91510
366, 366.00000, 289.80000,  90.81057
367, 367.00000, 321.00000, 120.69134
368, 368.00000, 204.50000,  19.87586
369, 369.00000, 236.40000,  34.28761
370, 370.00000, 266.50000,  68.49124
371, 371.00000, 405.00000,  59.67914
372, 372.00000, 282.40000,  92.23470
373, 373.00000, 222.20000,  28.79167
374, 374.00000, 368.10000,  99.78823
375, 375.00000, 341.20000,  67.40000
376, 376.00000, 240.50000,  33.84450
377, 377.00000, 175.90000, 113.64458
378, 378.00000, 252.80000,  42.44243
379, 379.00000, 252.80000,  75.14093
380, 380.00000, 200.40000,  22.49089
381, 381.00000, 202.00000,  54.71746
382, 382.00000, 133.60000,  63.53456
383, 383.00000, 209.90000,  29.90803
384, 384.00000, 263.40000,  47.36497
385, 385.00000, 136.30000,  66.42447
386, 386.00000, 224.20000,  34.60289
387, 387.00000, 121.30000, 129.16118
388, 388.00000, 223.70000,  20.32757
389, 389.00000, 236.50000,  64.83093
390, 390.00000, 351.60000, 152.90010
391, 391.00000, 229.70000, 109.57742
392, 392.00000, 164.70000,  77.75095
393, 393.00000, 288.00000, 108.80717
394, 394.00000, 250.50000, 204.88887
395, 395.00000, 169.60000, 136.63470
396, 396.00000, 325.30000, 129.55080
397, 397.00000, 230.70000, 109.52082
398, 398.00000, 233.00000, 208.40585
399, 399.00000, 349.70000,  83.25509
400, 400.00000, 500.00000,   0.00000
401, 401.00000, 330.50000, 123.31444
402, 402.00000, 457.10000, 128.70000
403, 403.00000, 342.60000, 137.00088
404, 404.00000, 280.70000, 127.37037
405, 405.00000, 273.70000, 109.73154
406, 406.00000, 208.20000,  65.63810
407, 407.00000, 251.50000, 101.20598
408, 408.00000, 351.70000, 146.66155
409, 409.00000, 379.40000, 109.49904
410, 410.00000, 144.60000, 177.71224
411, 411.00000, 341.80000, 153.93102
412, 412.00000, 314.50000,  42.87015
413, 413.00000, 207.10000,  13.64148
414, 414.00000, 216.90000,  20.04221
415, 415.00000, 317.10000,  80.47789
416, 416.00000, 421.50000, 157.35136
417, 417.00000, 299.90000,  24.29588
418, 418.00000, 237.10000,  14.05311
419, 419.00000, 275.80000,  18.99368
420, 420.00000, 213.10000,  22.93665
421, 421.00000, 344.40000,  56.97227
422, 422.00000, 233.40000,  37.68607
423, 423.00000, 257.00000,  29.14790
424, 424.00000, 264.50000,  37.56927
425, 425.00000, 237.10000,  14.90939
426, 426.00000, 266.60000,  35.12321
427, 427.00000, 241.90000,  15.00300
428, 428.00000, 385.90000,  96.15035
429, 429.00000, 458.30000,  51.16063
430, 430.00000, 290.60000,  22.59734
431, 431.00000, 205.30000,  22.75104
432, 432.00000, 221.10000,  27.91577
433, 433.00000, 189.40000,  47.36708
434, 434.00000, 286.90000,  15.52063
435, 435.00000, 247.10000,  79.98806
436, 436.00000, 218.10000,  25.63767
437, 437.00000, 320.20000, 120.31941
438, 438.00000, 198.90000,  26.84939
439, 439.00000, 500.00000,   0.00000
440, 440.00000, 500.00000,   0.00000
441, 441.00000, 240.90000,  18.07457
442, 442.00000, 180.60000,  78.84567
443, 443.00000,  36.50000,   9.57340
444, 444.00000,  55.70000,  35.05153
445, 445.00000, 230.50000,  65.33031
446, 446.00000, 132.40000,   7.97747
447, 447.00000, 355.60000,  25.31877
448, 448.00000, 249.70000,  87.04143
449, 449.00000, 129.90000,  20.49122
450, 450.00000, 286.10000, 148.92377
451, 451.00000,  85.40000, 139.69982
452, 452.00000, 270.50000, 150.77749
453, 453.00000, 117.10000,  12.21024
454, 454.00000, 115.40000,  14.62327
455, 455.00000,  59.60000,  37.70199
456, 456.00000,  32.30000,  22.27128
457, 457.00000, 105.10000,   7.79038
458, 458.00000, 113.30000,   8.48587
459, 459.00000, 124.70000,  16.53511
460, 460.00000, 121.60000,  18.75207
461, 461.00000, 191.00000, 133.43388
462, 462.00000, 109.00000,  10.92703
463, 463.00000,  82.40000,  24.48346
464, 464.00000,  86.30000,  26.67977
465, 465.00000, 113.40000,  25.93145
466, 466.00000, 104.30000,  95.19039
467, 467.00000,  85.70000,  22.45017
468, 468.00000, 113.50000,  31.71199
469, 469.00000, 119.50000,  11.29823
470, 470.00000, 114.70000,  18.07235
471, 471.00000, 367.70000, 181.28102
472, 472.00000, 138.20000,  23.88640
473, 473.00000, 168.60000,  39.38325
474, 474.00000, 223.00000,  51.91146
475, 475.00000, 291.10000, 209.39983
476, 476.00000, 500.00000,   0.00000
477, 477.00000, 119.80000,  10.91604
478, 478.00000, 110.80000,  32.69801
479, 479.00000, 127.60000,  23.72846
480, 480.00000, 145.60000,  20.87678
481, 481.00000, 252.50000,  98.25299
482, 482.00000, 123.50000,  25.52744
483, 483.00000, 360.00000, 160.33527
484, 484.00000, 235.40000,  60.89696
485, 485.00000, 238.90000,  81.03882
486, 486.00000, 146.10000,  39.90100
487, 487.00000, 179.80000,  69.36541
488, 488.00000, 154.10000,  18.32184
489, 489.00000, 185.40000,  86.60162
490, 490.00000, 119.30000,  14.60171
491, 491.00000, 164.60000,  18.57525
492, 492.00000, 346.20000, 120.84271
493, 493.00000, 149.50000,  40.57894
494, 494.00000, 137.50000,  32.33033
495, 495.00000, 186.60000,  10.35567
496, 496.00000, 237.20000, 160.96633
497, 497.00000, 144.90000,  19.60842
498, 498.00000, 124.30000,  22.66297
499, 499.00000, 127.20000,  70.73302
