,Episode,Mean,Stddev
261, 261.00000, 234.70000,  17.01793
262, 262.00000, 246.20000,  14.96529
263, 263.00000, 472.00000,  56.57561
264, 264.00000, 177.10000,  31.87617
265, 265.00000, 307.50000,  39.83780
266, 266.00000, 201.70000,  14.61540
267, 267.00000, 280.20000, 100.80456
268, 268.00000, 330.70000, 113.35524
269, 269.00000, 329.70000,  92.53978
270, 270.00000, 413.50000,  88.78429
271, 271.00000, 408.40000, 107.44971
272, 272.00000, 228.80000,  16.10466
273, 273.00000, 198.70000,  15.26467
274, 274.00000, 229.30000,  12.82225
275, 275.00000, 292.40000,  74.51470
276, 276.00000, 193.10000,  34.22704
277, 277.00000, 400.70000, 169.39365
278, 278.00000, 243.30000,  87.85448
279, 279.00000, 200.90000,  45.18064
280, 280.00000, 193.10000,  25.76606
281, 281.00000, 243.40000,  47.58613
282, 282.00000, 473.90000,  40.53505
283, 283.00000, 254.20000,  72.04415
284, 284.00000, 486.60000,  24.90462
285, 285.00000, 212.80000,  13.47442
286, 286.00000, 232.00000,  52.02499
287, 287.00000, 196.00000,  38.89473
288, 288.00000, 156.70000,  69.49971
289, 289.00000, 183.00000,  56.92275
290, 290.00000, 188.20000,  19.44634
291, 291.00000, 199.70000,  17.10585
292, 292.00000, 200.60000,  17.31589
293, 293.00000, 193.40000,  10.94715
294, 294.00000, 500.00000,   0.00000
295, 295.00000, 201.80000,  19.34838
296, 296.00000, 235.20000,  17.16858
297, 297.00000, 190.70000,  47.97718
298, 298.00000, 193.40000,  17.92875
299, 299.00000, 494.40000,  16.14435
300, 300.00000, 222.90000,  35.12962
301, 301.00000, 225.60000,  47.10456
302, 302.00000, 210.60000,  14.88086
303, 303.00000, 191.70000,  22.82564
304, 304.00000, 194.00000,  22.77279
305, 305.00000, 184.10000,  29.97482
306, 306.00000, 194.30000,  15.76737
307, 307.00000, 231.60000,  70.58782
308, 308.00000, 193.50000,  11.71537
309, 309.00000, 198.10000,  13.27742
310, 310.00000, 201.70000,  13.97891
311, 311.00000, 243.80000,  52.76324
312, 312.00000, 482.90000,  18.09668
313, 313.00000, 200.50000,  13.60331
314, 314.00000, 197.00000,   7.65506
315, 315.00000, 209.60000,  13.10114
316, 316.00000, 217.20000,   7.34575
317, 317.00000, 366.70000, 139.43461
318, 318.00000, 197.40000,  13.44024
319, 319.00000, 219.60000,  20.10572
320, 320.00000, 206.80000,  12.96765
321, 321.00000, 224.30000,  15.11324
322, 322.00000, 236.20000,  57.28316
323, 323.00000, 233.70000,  30.12989
324, 324.00000, 207.90000,  13.83799
325, 325.00000, 195.80000,   9.26067
326, 326.00000, 253.20000,  45.36695
327, 327.00000, 204.60000,  14.96797
328, 328.00000, 241.20000,  16.76186
329, 329.00000, 236.30000,  18.14966
330, 330.00000, 228.50000,  10.88347
331, 331.00000, 198.70000,  10.30582
332, 332.00000, 383.50000,  55.80726
333, 333.00000, 231.80000,  40.57290
334, 334.00000, 341.60000,  39.60101
335, 335.00000, 204.30000,  11.07294
336, 336.00000, 339.40000,  48.34087
337, 337.00000, 244.60000,  18.60215
338, 338.00000, 203.70000,   6.01747
339, 339.00000, 435.40000,  97.00536
340, 340.00000, 262.40000,  22.72092
341, 341.00000, 260.90000,  21.59838
