,Episode,Reward,std
0,   0.00000,  20.60000,   7.33757
1,   1.00000,  25.50000,  15.50000
2,   2.00000,  18.20000,   9.06422
3,   3.00000,  18.70000,   5.93380
4,   4.00000,  18.60000,   7.37835
5,   5.00000,  17.20000,   7.83326
6,   6.00000,  16.00000,   6.48074
7,   7.00000,  16.10000,   8.71149
8,   8.00000,  19.10000,  11.35297
9,   9.00000,  17.00000,   9.13236
10,  10.00000,  15.00000,  11.23388
11,  11.00000,  13.90000,   5.43047
12,  12.00000,  10.60000,   0.91652
13,  13.00000,  10.60000,   1.56205
14,  14.00000,  11.50000,   4.84252
15,  15.00000,   9.70000,   1.10000
16,  16.00000,  10.60000,   2.05913
17,  17.00000,  10.20000,   1.07703
18,  18.00000,   9.20000,   0.74833
19,  19.00000,  10.30000,   1.34536
20,  20.00000,  10.00000,   1.34164
21,  21.00000,   9.70000,   1.26886
22,  22.00000,  10.00000,   1.18322
23,  23.00000,  10.40000,   1.20000
24,  24.00000,  10.00000,   1.00000
25,  25.00000,   9.60000,   1.35647
26,  26.00000,   9.40000,   0.66332
27,  27.00000,   9.40000,   0.80000
28,  28.00000,   9.00000,   0.63246
29,  29.00000,   9.70000,   0.64031
30,  30.00000,   9.60000,   0.91652
31,  31.00000,   9.30000,   1.00499
32,  32.00000,   9.20000,   0.60000
33,  33.00000,   9.50000,   1.36015
34,  34.00000,   9.30000,   0.90000
35,  35.00000,   9.80000,   0.60000
36,  36.00000,   9.20000,   0.74833
37,  37.00000,   9.30000,   0.64031
38,  38.00000,   9.30000,   1.00499
39,  39.00000,   9.20000,   0.74833
40,  40.00000,   9.20000,   0.40000
41,  41.00000,   9.70000,   0.78102
42,  42.00000,   9.70000,   1.18743
43,  43.00000,   9.40000,   0.80000
44,  44.00000,   9.50000,   0.80623
45,  45.00000,   9.10000,   0.94340
46,  46.00000,   9.50000,   0.80623
47,  47.00000,   9.90000,   0.70000
48,  48.00000,   9.00000,   0.44721
49,  49.00000,   9.50000,   0.50000
50,  50.00000,   9.60000,   0.66332
51,  51.00000,   9.90000,   1.13578
52,  52.00000,   9.00000,   0.63246
53,  53.00000,   9.80000,   0.40000
54,  54.00000,   9.00000,   0.77460
55,  55.00000,   9.50000,   0.67082
56,  56.00000,   9.70000,   1.18743
57,  57.00000,   9.50000,   0.50000
58,  58.00000,   9.90000,   0.53852
59,  59.00000,   9.10000,   0.53852
60,  60.00000,   9.40000,   0.80000
61,  61.00000,   9.20000,   0.87178
62,  62.00000,   9.60000,   0.80000
63,  63.00000,   9.20000,   0.87178
64,  64.00000,   9.80000,   0.97980
65,  65.00000,   9.40000,   0.48990
66,  66.00000,   9.20000,   0.60000
67,  67.00000,   9.30000,   0.64031
68,  68.00000,   8.90000,   0.83066
69,  69.00000,   9.70000,   0.64031
70,  70.00000,  27.40000,  19.91080
71,  71.00000,  55.00000,  28.71585
72,  72.00000,  24.20000,  23.70570
73,  73.00000,  15.60000,  16.51181
74,  74.00000,  57.10000,  29.81426
75,  75.00000,  41.90000,  10.08415
76,  76.00000,  56.60000,  12.65859
77,  77.00000,  48.80000,   4.74974
78,  78.00000,  50.00000,   7.79744
79,  79.00000,  52.80000,   6.73498
80,  80.00000,  48.60000,   6.08605
81,  81.00000,  54.30000,   5.38609
82,  82.00000,  52.60000,   3.58329
83,  83.00000,  61.50000,   5.88643
