,Episode,Reward,std
0,   0.00000,  58.90000,  21.33284
1,   1.00000,  57.60000,  18.56987
2,   2.00000,  30.10000,   8.61916
3,   3.00000,  25.80000,   3.96989
4,   4.00000,  29.90000,   6.20403
5,   5.00000,  27.70000,   5.71052
6,   6.00000,  24.50000,   4.47772
7,   7.00000,  25.20000,   2.31517
8,   8.00000,  24.90000,   4.70000
9,   9.00000,  24.60000,   7.11618
10,  10.00000,  24.20000,   2.35797
11,  11.00000,  23.70000,   3.84838
12,  12.00000,  22.70000,   5.11957
13,  13.00000,  24.40000,   5.23832
14,  14.00000,  22.40000,   4.77912
15,  15.00000,  22.40000,   5.57136
16,  16.00000,  22.10000,   4.78435
17,  17.00000,  26.40000,   3.52704
18,  18.00000,  23.20000,   2.92575
19,  19.00000,  24.20000,   3.40000
20,  20.00000,  25.80000,   3.12410
21,  21.00000,  22.20000,   4.11825
22,  22.00000,  26.10000,   3.38969
23,  23.00000,  23.30000,   3.13209
24,  24.00000,  20.30000,   4.85901
25,  25.00000,  22.10000,   3.36006
26,  26.00000,  24.50000,   2.57876
27,  27.00000,  23.80000,   3.12410
28,  28.00000,  25.50000,   4.08044
29,  29.00000,  26.80000,   4.14246
30,  30.00000,  23.50000,   2.80179
31,  31.00000,  27.00000,   0.89443
32,  32.00000,  22.60000,   4.40908
33,  33.00000,  21.70000,   3.31813
34,  34.00000,  22.30000,   4.77598
35,  35.00000,  26.00000,   1.18322
36,  36.00000,  22.40000,   4.10366
37,  37.00000,  25.30000,   4.75500
38,  38.00000,  24.40000,   4.58694
39,  39.00000,  23.40000,   4.40908
40,  40.00000,  25.10000,   1.92094
41,  41.00000,  24.10000,   2.54755
42,  42.00000,  23.90000,   4.70000
43,  43.00000,  22.20000,   4.48999
44,  44.00000,  22.40000,   4.88262
45,  45.00000,  25.10000,   2.21133
46,  46.00000,  22.00000,   3.84708
47,  47.00000,  24.90000,   2.02237
48,  48.00000,  25.80000,   2.22711
49,  49.00000,  23.90000,   5.22398
50,  50.00000,  23.80000,   3.51568
51,  51.00000,  21.70000,   3.74299
52,  52.00000,  24.20000,   2.40000
53,  53.00000,  25.50000,   2.57876
54,  54.00000,  23.90000,   6.44127
55,  55.00000,  24.80000,   3.05941
56,  56.00000,  23.70000,   2.60960
57,  57.00000,  25.80000,   1.66132
58,  58.00000,  23.70000,   2.90000
59,  59.00000,  23.70000,   4.17253
60,  60.00000,  23.50000,   4.96488
61,  61.00000,  24.10000,   2.98161
62,  62.00000,  24.80000,   2.74955
63,  63.00000,  22.30000,   6.21369
64,  64.00000,  23.60000,   2.93939
65,  65.00000,  24.40000,   3.58329
66,  66.00000,  24.00000,   3.57771
67,  67.00000,  24.20000,   2.22711
68,  68.00000,  20.10000,   7.54255
69,  69.00000,  24.50000,   6.43817
70,  70.00000,  22.90000,   3.56230
71,  71.00000,  22.70000,   3.46554
72,  72.00000,  23.40000,   3.90384
73,  73.00000,  23.50000,   3.00832
74,  74.00000,  24.80000,   5.68859
75,  75.00000,  22.50000,   4.41022
76,  76.00000,  23.20000,   5.49181
77,  77.00000,  24.00000,   3.57771
78,  78.00000,  21.80000,   4.70744
79,  79.00000,  23.20000,   5.40000
80,  80.00000,  21.20000,   4.21426
81,  81.00000,  25.70000,   7.64264
82,  82.00000,  26.00000,   5.15752
83,  83.00000,  25.20000,   4.74974
84,  84.00000,  27.60000,   6.81469
85,  85.00000,  24.30000,   6.32535
86,  86.00000,  24.10000,   2.91376
87,  87.00000,  31.20000,  10.12719
88,  88.00000,  28.40000,   5.00400
89,  89.00000,  26.20000,   9.15205
90,  90.00000,  27.70000,   4.38292
91,  91.00000,  25.30000,   1.84662
92,  92.00000,  23.30000,   5.76281
93,  93.00000,  28.40000,   6.93109
94,  94.00000,  29.90000,   9.02718
95,  95.00000,  25.30000,   7.08590
96,  96.00000,  36.50000,  12.58769
97,  97.00000,  57.30000,  17.20494
98,  98.00000,  53.10000,  21.82865
99,  99.00000,  73.60000,  27.10424
100, 100.00000,  75.00000,  26.25262
101, 101.00000,  83.20000,  27.16910
102, 102.00000,  94.40000,  10.57544
103, 103.00000,  89.20000,  16.28987
104, 104.00000, 104.00000,  18.53106
105, 105.00000, 109.60000,  47.21059
106, 106.00000,  85.60000,  20.05094
107, 107.00000,  97.10000,  19.33624
108, 108.00000,  87.00000,  26.37423
109, 109.00000,  67.40000,  19.33494
110, 110.00000,  87.90000,  22.84053
111, 111.00000,  96.40000,  24.80403
112, 112.00000, 100.20000,  20.92749
113, 113.00000,  89.10000,  18.21785
114, 114.00000,  97.50000,  19.55633
115, 115.00000,  98.40000,  28.85550
116, 116.00000, 118.60000,  16.99529
117, 117.00000, 114.20000,  16.64212
118, 118.00000, 123.10000,  21.68156
119, 119.00000, 127.20000,  26.70880
120, 120.00000, 153.70000,  38.28851
121, 121.00000, 169.90000,  43.07540
122, 122.00000, 151.90000,  34.82657
123, 123.00000, 190.70000,  43.90000
124, 124.00000, 211.00000,  57.79273
125, 125.00000, 220.30000,  58.99161
126, 126.00000, 252.10000,  34.07771
127, 127.00000, 380.20000,  86.62771
128, 128.00000, 270.00000,  73.89993
129, 129.00000, 238.80000,  46.39138
130, 130.00000, 261.10000,  55.21132
131, 131.00000, 291.40000,  39.01846
132, 132.00000, 473.40000,  22.97477
133, 133.00000, 500.00000,   0.00000
134, 134.00000, 489.20000,  17.84825
135, 135.00000, 488.60000,  18.65047
136, 136.00000, 455.00000,  48.25350
137, 137.00000, 497.00000,   9.00000
138, 138.00000, 488.50000,  27.44904
139, 139.00000, 500.00000,   0.00000
140, 140.00000, 469.40000,  30.20000
141, 141.00000, 500.00000,   0.00000
142, 142.00000, 471.90000,  43.82568
143, 143.00000, 500.00000,   0.00000
144, 144.00000, 490.50000,  19.93615
145, 145.00000, 500.00000,   0.00000
146, 146.00000, 500.00000,   0.00000
147, 147.00000, 480.40000,  30.25954
148, 148.00000, 477.50000,  41.17098
149, 149.00000, 497.90000,   6.30000
150, 150.00000, 383.40000,  61.45275
151, 151.00000, 500.00000,   0.00000
152, 152.00000, 500.00000,   0.00000
153, 153.00000, 500.00000,   0.00000
154, 154.00000, 469.80000,  30.92184
155, 155.00000, 416.60000,  51.60853
156, 156.00000, 476.50000,  43.93461
157, 157.00000, 463.70000,  62.84274
158, 158.00000, 319.20000,  35.53252
159, 159.00000, 500.00000,   0.00000
160, 160.00000, 500.00000,   0.00000
161, 161.00000, 494.50000,  16.50000
162, 162.00000, 438.50000,  80.99414
163, 163.00000, 475.90000,  49.14967
164, 164.00000, 500.00000,   0.00000
165, 165.00000, 332.40000, 113.91681
166, 166.00000, 261.40000,  94.47137
167, 167.00000, 346.70000, 103.22795
168, 168.00000, 274.10000,  77.57506
169, 169.00000, 460.10000,  44.54986
170, 170.00000, 271.60000, 127.03008
171, 171.00000, 333.70000, 131.53406
172, 172.00000, 360.90000, 148.91303
173, 173.00000, 317.00000, 154.66157
174, 174.00000, 243.10000, 113.01367
175, 175.00000, 335.70000, 113.87102
176, 176.00000, 239.30000, 128.69347
177, 177.00000, 302.50000, 138.70634
178, 178.00000, 308.90000, 133.58776
179, 179.00000, 273.90000, 135.73610
180, 180.00000, 306.50000, 134.80894
181, 181.00000, 344.00000,  99.91396
182, 182.00000, 248.50000, 109.84830
183, 183.00000, 298.00000, 107.61877
184, 184.00000, 340.20000,  88.92784
185, 185.00000, 289.50000, 101.39749
186, 186.00000, 284.30000, 148.12903
187, 187.00000, 356.80000, 126.19572
188, 188.00000, 389.50000,  92.82699
189, 189.00000, 333.80000,  73.35912
190, 190.00000, 336.90000,  54.79498
191, 191.00000, 313.00000,  33.67492
192, 192.00000, 321.90000,  44.98100
193, 193.00000, 314.10000,  86.65616
194, 194.00000, 348.40000, 113.55193
195, 195.00000, 297.50000, 136.75398
196, 196.00000, 299.50000, 114.14311
197, 197.00000, 385.60000, 123.84442
198, 198.00000, 292.90000, 127.15302
199, 199.00000, 295.40000,  96.35891
200, 200.00000, 294.60000,  80.39303
201, 201.00000, 197.80000, 110.80866
202, 202.00000, 293.90000, 134.47115
203, 203.00000, 348.20000, 104.47086
204, 204.00000, 286.00000, 158.89179
205, 205.00000, 294.70000, 136.07722
206, 206.00000, 253.10000, 152.86363
207, 207.00000, 201.60000, 122.83420
208, 208.00000, 233.50000, 156.38302
209, 209.00000, 363.20000, 130.85626
210, 210.00000, 311.50000, 105.63640
211, 211.00000, 334.00000, 122.19738
212, 212.00000, 391.50000, 153.21113
213, 213.00000, 314.00000,  81.54998
214, 214.00000, 366.90000, 149.47204
215, 215.00000, 307.80000, 105.05503
216, 216.00000, 256.90000, 147.81708
217, 217.00000, 216.90000, 149.07008
218, 218.00000, 326.40000, 110.43478
219, 219.00000, 220.20000, 141.37029
220, 220.00000, 144.60000, 106.77565
221, 221.00000, 246.00000, 114.38706
222, 222.00000, 257.10000, 105.62239
223, 223.00000, 330.70000,  83.57159
224, 224.00000, 310.20000, 124.33085
225, 225.00000, 327.00000, 117.21860
226, 226.00000, 393.30000, 106.79143
227, 227.00000, 210.70000, 133.90373
228, 228.00000, 296.40000, 130.48004
