,Episode,Reward,std
0,   0.00000,  20.30000,   9.98048
1,   1.00000,  19.90000,   7.54255
2,   2.00000,  18.10000,   7.51598
3,   3.00000,  21.30000,  15.12647
4,   4.00000,  23.80000,  10.44797
5,   5.00000,  15.20000,   7.19444
6,   6.00000,  11.70000,   3.06757
7,   7.00000,  14.00000,   5.58570
8,   8.00000,  12.10000,   3.04795
9,   9.00000,  12.60000,   3.41174
10,  10.00000,  10.70000,   1.41774
11,  11.00000,  10.00000,   1.41421
12,  12.00000,  10.10000,   2.11896
13,  13.00000,  10.90000,   1.51327
14,  14.00000,   9.50000,   0.92195
15,  15.00000,  10.10000,   1.64012
16,  16.00000,  10.60000,   1.95959
17,  17.00000,  10.80000,   1.72047
18,  18.00000,  10.40000,   1.56205
19,  19.00000,  10.30000,   1.67631
20,  20.00000,   9.70000,   0.90000
21,  21.00000,   9.50000,   0.92195
22,  22.00000,   9.30000,   1.00499
23,  23.00000,   9.40000,   0.48990
24,  24.00000,  10.10000,   1.22066
25,  25.00000,   9.40000,   1.11355
26,  26.00000,  10.30000,   1.18743
27,  27.00000,   9.50000,   1.02470
28,  28.00000,   9.30000,   0.45826
29,  29.00000,   9.60000,   1.11355
30,  30.00000,   9.30000,   0.64031
31,  31.00000,   9.60000,   0.91652
32,  32.00000,   9.70000,   1.10000
33,  33.00000,   9.50000,   0.80623
34,  34.00000,   9.70000,   0.45826
35,  35.00000,   9.30000,   0.64031
36,  36.00000,   9.40000,   1.11355
37,  37.00000,   9.50000,   0.80623
38,  38.00000,   9.50000,   0.67082
39,  39.00000,   9.00000,   0.63246
40,  40.00000,   9.50000,   0.80623
41,  41.00000,   9.40000,   0.66332
42,  42.00000,   9.50000,   0.80623
43,  43.00000,   9.70000,   0.64031
44,  44.00000,   9.20000,   0.87178
45,  45.00000,   9.20000,   0.60000
46,  46.00000,   9.40000,   0.80000
47,  47.00000,   9.70000,   0.64031
48,  48.00000,   9.40000,   0.91652
49,  49.00000,   9.70000,   0.45826
50,  50.00000,   9.60000,   0.66332
51,  51.00000,  10.00000,   1.26491
52,  52.00000,   9.40000,   0.66332
53,  53.00000,   9.50000,   0.50000
54,  54.00000,  10.00000,   0.44721
55,  55.00000,   9.80000,   0.40000
56,  56.00000,   9.90000,   0.53852
57,  57.00000,  10.10000,   0.94340
58,  58.00000,   9.10000,   0.83066
59,  59.00000,  13.10000,   6.48768
60,  60.00000,  13.80000,   5.56417
