,Episode,Reward,std
0,   0.00000,  40.50000,  12.86274
1,   1.00000,  41.70000,  11.59353
2,   2.00000,  30.20000,   8.20731
3,   3.00000,  27.00000,   6.14817
4,   4.00000,  26.40000,   5.35164
5,   5.00000,  24.60000,   4.67333
6,   6.00000,  25.90000,   4.03609
7,   7.00000,  25.00000,   3.79473
8,   8.00000,  23.20000,   3.31059
9,   9.00000,  26.70000,   2.90000
10,  10.00000,  22.30000,   3.68917
11,  11.00000,  24.00000,   5.86515
12,  12.00000,  24.30000,   3.43657
13,  13.00000,  25.90000,   2.21133
14,  14.00000,  23.10000,   4.32319
15,  15.00000,  23.20000,   4.57821
16,  16.00000,  24.10000,   2.98161
17,  17.00000,  23.00000,   4.97996
18,  18.00000,  22.80000,   3.70945
19,  19.00000,  24.10000,   3.67287
20,  20.00000,  22.90000,   4.54863
21,  21.00000,  22.40000,   4.92341
22,  22.00000,  25.50000,   2.24722
23,  23.00000,  23.90000,   4.76340
24,  24.00000,  25.50000,   5.51815
25,  25.00000,  24.70000,   3.13209
26,  26.00000,  23.80000,   3.57211
27,  27.00000,  24.40000,   3.41174
28,  28.00000,  23.60000,   3.38231
29,  29.00000,  25.70000,   2.10000
30,  30.00000,  24.20000,   2.92575
31,  31.00000,  22.60000,   4.02989
32,  32.00000,  23.80000,   4.53431
33,  33.00000,  23.40000,   5.58928
34,  34.00000,  25.30000,   2.32594
35,  35.00000,  23.30000,   2.90000
36,  36.00000,  21.20000,   4.72864
37,  37.00000,  23.40000,   2.83549
38,  38.00000,  21.60000,   5.38888
39,  39.00000,  22.60000,   4.47661
40,  40.00000,  24.70000,   6.70895
41,  41.00000,  24.30000,   3.55106
42,  42.00000,  24.70000,   3.16386
43,  43.00000,  27.10000,   5.75239
44,  44.00000,  23.30000,   2.79464
45,  45.00000,  26.00000,   5.60357
46,  46.00000,  24.40000,   5.04381
47,  47.00000,  25.10000,   6.96348
48,  48.00000,  21.90000,   5.57584
49,  49.00000,  22.90000,   3.26956
50,  50.00000,  23.20000,   3.24962
51,  51.00000,  26.30000,   5.13907
52,  52.00000,  25.80000,   3.70945
53,  53.00000,  25.20000,   5.41849
54,  54.00000,  24.60000,   5.60714
55,  55.00000,  28.20000,   5.77581
56,  56.00000,  21.80000,   5.32541
57,  57.00000,  24.90000,   1.92094
58,  58.00000,  24.10000,   2.94788
