,Episode,Reward,std
0,   0.00000,  33.50000,  13.91582
1,   1.00000,  20.00000,  11.90798
2,   2.00000,  32.60000,   9.41488
3,   3.00000,  25.60000,  13.03227
4,   4.00000,  22.70000,   9.41329
5,   5.00000,  15.00000,   4.21900
6,   6.00000,  12.90000,   4.08534
7,   7.00000,  17.50000,   3.87943
8,   8.00000,  13.40000,   2.41661
9,   9.00000,  12.70000,   2.00250
10,  10.00000,  13.80000,   1.98997
11,  11.00000,  11.00000,   1.73205
12,  12.00000,  11.80000,   1.72047
13,  13.00000,  10.40000,   1.28062
14,  14.00000,  10.30000,   0.90000
15,  15.00000,  11.20000,   1.53623
16,  16.00000,  11.50000,   1.43178
17,  17.00000,  12.10000,   2.02237
18,  18.00000,  10.80000,   1.77764
19,  19.00000,  11.30000,   2.05183
20,  20.00000,  12.40000,   1.42829
21,  21.00000,   9.70000,   0.90000
22,  22.00000,  10.20000,   1.53623
23,  23.00000,   9.70000,   0.64031
24,  24.00000,  10.50000,   1.50000
25,  25.00000,   9.60000,   0.91652
26,  26.00000,  11.80000,   1.40000
27,  27.00000,  10.00000,   1.26491
28,  28.00000,  10.60000,   1.80000
29,  29.00000,   9.80000,   0.97980
30,  30.00000,  10.20000,   0.97980
31,  31.00000,   9.80000,   0.87178
32,  32.00000,   9.70000,   1.00499
33,  33.00000,  10.70000,   1.34536
34,  34.00000,  10.40000,   1.35647
35,  35.00000,  10.40000,   1.28062
36,  36.00000,   9.50000,   1.28452
37,  37.00000,   9.90000,   0.83066
38,  38.00000,   9.40000,   1.11355
39,  39.00000,   9.50000,   0.92195
40,  40.00000,   9.70000,   1.00499
41,  41.00000,   9.40000,   1.11355
42,  42.00000,   9.40000,   1.01980
43,  43.00000,   9.30000,   1.00499
44,  44.00000,   9.30000,   0.78102
45,  45.00000,   9.50000,   0.67082
46,  46.00000,   9.80000,   0.74833
47,  47.00000,   9.10000,   0.83066
48,  48.00000,   9.40000,   0.66332
49,  49.00000,   9.40000,   0.66332
50,  50.00000,   9.90000,   0.70000
51,  51.00000,   9.80000,   1.16619
52,  52.00000,   9.30000,   1.00499
53,  53.00000,   9.30000,   0.90000
54,  54.00000,   9.40000,   0.91652
55,  55.00000,   8.90000,   0.83066
56,  56.00000,   9.10000,   0.70000
57,  57.00000,   9.40000,   0.91652
58,  58.00000,   9.40000,   0.66332
59,  59.00000,   9.00000,   0.44721
60,  60.00000,   9.70000,   0.64031
61,  61.00000,   9.70000,   0.78102
62,  62.00000,   9.40000,   0.80000
63,  63.00000,   9.40000,   0.66332
64,  64.00000,   9.30000,   0.78102
65,  65.00000,   9.10000,   0.53852
66,  66.00000,   9.30000,   0.78102
