,Episode,Reward,std
0,   0.00000,  55.00000,  15.65248
1,   1.00000,  45.10000,  16.77170
2,   2.00000,  47.50000,  12.65899
3,   3.00000,  28.90000,   8.15414
4,   4.00000,  25.40000,   6.24820
5,   5.00000,  31.10000,  10.89449
6,   6.00000,  28.90000,   7.14773
7,   7.00000,  38.40000,  15.61538
8,   8.00000,  23.30000,   6.41950
9,   9.00000,  24.80000,   3.62767
10,  10.00000,  24.60000,   3.20000
11,  11.00000,  23.70000,   2.93428
12,  12.00000,  24.60000,   4.34051
13,  13.00000,  24.90000,   4.15812
14,  14.00000,  23.70000,   3.06757
15,  15.00000,  22.70000,   4.62709
16,  16.00000,  24.50000,   5.40833
17,  17.00000,  26.20000,   4.57821
18,  18.00000,  21.60000,   4.29418
19,  19.00000,  26.60000,   2.80000
20,  20.00000,  24.90000,   2.77308
21,  21.00000,  26.00000,   2.86356
22,  22.00000,  25.40000,   6.31189
23,  23.00000,  23.60000,   4.65188
24,  24.00000,  26.70000,   5.15849
25,  25.00000,  25.50000,   5.66127
26,  26.00000,  27.50000,   4.78017
27,  27.00000,  23.20000,   6.44670
28,  28.00000,  25.40000,   3.44093
29,  29.00000,  27.30000,   4.22019
30,  30.00000,  27.00000,   5.17687
31,  31.00000,  24.40000,   1.90788
32,  32.00000,  24.20000,   4.91528
33,  33.00000,  27.90000,   4.78435
34,  34.00000,  22.70000,   5.67539
35,  35.00000,  27.70000,   4.07554
36,  36.00000,  29.80000,   7.11056
37,  37.00000,  27.60000,   5.27636
38,  38.00000,  21.00000,   5.62139
39,  39.00000,  23.90000,   2.21133
40,  40.00000,  27.00000,   3.31662
41,  41.00000,  24.40000,   3.92938
42,  42.00000,  24.50000,   2.65518
43,  43.00000,  28.10000,   5.66480
44,  44.00000,  24.60000,   4.94368
45,  45.00000,  26.70000,   4.07554
46,  46.00000,  28.30000,   4.81768
47,  47.00000,  26.10000,   3.59026
48,  48.00000,  28.00000,   5.34790
49,  49.00000,  30.40000,  10.02198
50,  50.00000,  29.80000,   8.55336
51,  51.00000,  27.10000,   3.41906
52,  52.00000,  31.40000,   5.98665
