,Episode,Reward,std
0,   0.00000,  20.90000,  11.24678
1,   1.00000,  19.80000,   8.35225
2,   2.00000,  19.50000,   6.91737
3,   3.00000,  25.10000,  16.46481
4,   4.00000,  24.70000,  15.01366
5,   5.00000,  17.90000,   7.27255
6,   6.00000,  14.00000,   5.83095
7,   7.00000,  13.00000,   5.96657
8,   8.00000,  16.50000,   9.16788
9,   9.00000,  12.10000,   4.36921
10,  10.00000,   9.70000,   1.48661
11,  11.00000,  11.70000,   4.22019
12,  12.00000,   9.70000,   1.90000
13,  13.00000,  11.30000,   1.61555
14,  14.00000,  10.90000,   3.17648
15,  15.00000,  10.60000,   1.90788
16,  16.00000,  10.00000,   0.63246
17,  17.00000,  10.40000,   1.68523
18,  18.00000,   9.90000,   0.94340
19,  19.00000,  12.20000,   3.86782
20,  20.00000,  12.50000,   6.77126
21,  21.00000,  10.90000,   4.06079
22,  22.00000,  10.20000,   1.88680
23,  23.00000,  10.50000,   1.74642
24,  24.00000,   9.60000,   0.80000
25,  25.00000,   9.20000,   0.74833
26,  26.00000,   9.30000,   1.00499
27,  27.00000,  10.60000,   3.55528
28,  28.00000,   9.50000,   1.02470
29,  29.00000,   9.20000,   0.74833
30,  30.00000,   9.60000,   0.66332
31,  31.00000,   9.20000,   0.87178
32,  32.00000,  10.80000,   2.92575
33,  33.00000,   9.60000,   1.01980
34,  34.00000,   9.30000,   0.64031
35,  35.00000,   9.60000,   0.66332
36,  36.00000,   9.70000,   0.64031
37,  37.00000,   9.50000,   0.80623
38,  38.00000,  10.00000,   0.77460
39,  39.00000,   9.40000,   0.80000
40,  40.00000,   9.80000,   1.24900
41,  41.00000,   9.40000,   0.66332
42,  42.00000,  18.40000,   6.78528
43,  43.00000,   9.30000,   0.64031
44,  44.00000,   9.50000,   0.80623
45,  45.00000,   8.80000,   0.74833
46,  46.00000,   9.60000,   0.80000
47,  47.00000,   9.20000,   0.60000
48,  48.00000,   8.70000,   0.78102
49,  49.00000,   9.60000,   0.66332
50,  50.00000,   9.80000,   0.74833
51,  51.00000,  10.90000,   1.64012
52,  52.00000,   8.90000,   0.70000
53,  53.00000,   9.30000,   0.64031
54,  54.00000,   9.60000,   0.91652
55,  55.00000,   9.60000,   0.48990
56,  56.00000,  10.10000,   0.94340
57,  57.00000,  10.30000,   1.84662
58,  58.00000,   9.70000,   1.10000
59,  59.00000,  10.20000,   1.83303
60,  60.00000,  15.10000,   5.41202
61,  61.00000,  19.40000,   5.18073
62,  62.00000,  20.60000,   1.74356
63,  63.00000,  16.30000,   6.18142
64,  64.00000,   9.80000,   0.60000
65,  65.00000,   9.10000,   0.70000
66,  66.00000,   8.90000,   0.94340
67,  67.00000,   9.70000,   0.64031
68,  68.00000,   9.30000,   0.45826
69,  69.00000,   8.90000,   0.70000
70,  70.00000,   9.40000,   0.80000
71,  71.00000,   9.40000,   0.66332
72,  72.00000,   9.40000,   0.80000
73,  73.00000,   9.50000,   0.50000
74,  74.00000,   9.60000,   0.80000
75,  75.00000,   9.20000,   0.74833
76,  76.00000,   9.20000,   0.60000
77,  77.00000,   9.60000,   0.48990
78,  78.00000,   9.20000,   0.60000
79,  79.00000,   9.50000,   0.67082
80,  80.00000,   9.30000,   0.78102
81,  81.00000,   9.00000,   0.63246
82,  82.00000,   9.70000,   0.78102
83,  83.00000,   9.60000,   0.48990
84,  84.00000,   9.60000,   0.66332
85,  85.00000,   9.40000,   0.48990
86,  86.00000,   9.30000,   0.78102
87,  87.00000,   9.50000,   0.50000
88,  88.00000,   9.50000,   0.80623
89,  89.00000,   9.10000,   0.53852
90,  90.00000,   9.30000,   0.64031
91,  91.00000,   9.60000,   0.66332
92,  92.00000,   9.90000,   1.13578
93,  93.00000,   9.10000,   0.70000
94,  94.00000,   8.90000,   0.70000
95,  95.00000,   9.50000,   0.67082
96,  96.00000,   9.80000,   0.74833
97,  97.00000,   9.30000,   0.78102
98,  98.00000,   9.50000,   0.67082
99,  99.00000,   9.80000,   0.60000
100, 100.00000,   9.00000,   0.77460
101, 101.00000,   9.60000,   0.48990
102, 102.00000,   9.10000,   0.83066
103, 103.00000,   9.20000,   0.74833
104, 104.00000,   9.80000,   0.60000
105, 105.00000,   9.20000,   0.60000
106, 106.00000,   8.90000,   0.70000
107, 107.00000,   9.40000,   0.66332
108, 108.00000,   9.30000,   1.00499
109, 109.00000,   9.40000,   0.80000
110, 110.00000,   9.90000,   0.53852
111, 111.00000,   9.10000,   0.70000
112, 112.00000,   9.10000,   0.94340
113, 113.00000,   9.20000,   0.74833
114, 114.00000,   9.20000,   0.74833
115, 115.00000,   9.10000,   0.83066
116, 116.00000,   9.50000,   0.67082
117, 117.00000,  19.00000,   9.59166
118, 118.00000,  46.40000,  15.88207
119, 119.00000,  61.50000,  29.50339
120, 120.00000,  66.20000,  13.96997
121, 121.00000,  62.00000,  24.15367
122, 122.00000,  61.90000,  30.42844
123, 123.00000,  53.50000,   9.01388
124, 124.00000,  51.40000,  15.36359
125, 125.00000,  40.80000,   5.09510
126, 126.00000,  52.20000,  17.05169
127, 127.00000,  52.40000,   6.28013
128, 128.00000,  66.60000,  15.55763
129, 129.00000,  56.70000,   7.68180
130, 130.00000,  66.60000,  15.04128
131, 131.00000,  56.40000,  13.71277
132, 132.00000,  66.00000,  16.89970
133, 133.00000,  68.40000,  14.56846
134, 134.00000,  57.60000,   7.24155
135, 135.00000,  68.50000,   8.93588
136, 136.00000,  74.30000,  10.27667
137, 137.00000,  72.80000,   6.47765
138, 138.00000,  64.20000,   6.46220
139, 139.00000,  61.50000,   3.80132
140, 140.00000,  72.90000,  10.13361
141, 141.00000,  82.50000,  10.27862
142, 142.00000,  89.60000,   7.57892
143, 143.00000, 131.30000,   9.43451
144, 144.00000, 143.70000,  13.35702
145, 145.00000, 142.00000,   7.08520
146, 146.00000, 147.10000,  10.93115
147, 147.00000, 156.80000,  19.96898
148, 148.00000, 142.10000,  10.22204
149, 149.00000, 160.90000,  12.63685
150, 150.00000, 152.40000,   8.12650
151, 151.00000, 150.10000,   5.66480
152, 152.00000, 147.80000,   7.76917
153, 153.00000, 157.20000,   7.78203
154, 154.00000, 182.90000,  12.69212
155, 155.00000, 167.40000,   8.87919
156, 156.00000, 177.60000,  13.06292
157, 157.00000, 162.60000,   9.35094
158, 158.00000, 164.50000,  10.43312
159, 159.00000, 186.00000,  12.48199
160, 160.00000, 176.50000,  10.78193
161, 161.00000, 192.00000,  13.11488
162, 162.00000, 184.40000,  10.27813
163, 163.00000, 185.70000,   8.40298
164, 164.00000, 187.30000,  10.39279
165, 165.00000, 190.40000,   9.54149
166, 166.00000, 194.40000,  12.70590
167, 167.00000, 197.40000,  12.09297
168, 168.00000, 189.30000,  10.26694
169, 169.00000, 196.50000,  18.22224
170, 170.00000, 216.80000,  23.47254
171, 171.00000, 208.80000,  19.55914
172, 172.00000, 187.70000,  15.57594
173, 173.00000, 230.30000,  35.79679
174, 174.00000, 183.20000,   9.91766
175, 175.00000, 183.40000,  15.67929
176, 176.00000, 207.30000,  19.23564
177, 177.00000, 220.60000,  24.98079
178, 178.00000, 198.80000,  23.46828
179, 179.00000, 201.50000,  18.18378
180, 180.00000, 191.90000,  10.68129
181, 181.00000, 189.80000,  16.88076
182, 182.00000, 177.00000,  11.57584
183, 183.00000, 210.70000,  27.79946
184, 184.00000, 233.70000,  42.20912
185, 185.00000, 244.90000,  31.06912
186, 186.00000, 207.00000,  27.32032
187, 187.00000, 213.40000,  26.49604
188, 188.00000, 213.40000,  44.72181
189, 189.00000, 218.00000,  35.92492
190, 190.00000, 190.10000,  19.40850
191, 191.00000, 189.10000,  25.83196
192, 192.00000, 201.20000,  43.11102
193, 193.00000, 196.90000,  39.78304
194, 194.00000, 228.80000,  51.24802
195, 195.00000, 187.60000,  19.86051
196, 196.00000, 192.00000,  24.04995
197, 197.00000, 186.00000,  34.52825
198, 198.00000, 194.20000,  27.71931
199, 199.00000, 202.70000,  42.99081
200, 200.00000, 208.00000,  27.87831
201, 201.00000, 213.40000,  39.01846
202, 202.00000, 256.90000,  96.59446
203, 203.00000, 240.60000,  61.97774
204, 204.00000, 192.00000,  16.22960
205, 205.00000, 274.40000,  83.62679
206, 206.00000, 188.60000,  17.28699
207, 207.00000, 199.40000,  46.02869
208, 208.00000, 249.40000,  20.65527
209, 209.00000, 240.60000,  61.94546
210, 210.00000, 229.10000,  31.80393
211, 211.00000, 223.60000,  37.19462
212, 212.00000, 217.00000,  49.53786
213, 213.00000, 166.00000,  13.94991
214, 214.00000, 195.10000,  21.97476
215, 215.00000, 252.30000,  84.62157
216, 216.00000, 241.90000,  47.67693
217, 217.00000, 230.80000,  28.50895
218, 218.00000, 214.60000,  12.61111
219, 219.00000, 255.40000,  24.83626
220, 220.00000, 228.40000,  25.46841
221, 221.00000, 214.80000,  23.48106
222, 222.00000, 258.50000,  45.83721
223, 223.00000, 148.20000,   6.09590
224, 224.00000, 223.20000,  36.27616
225, 225.00000, 229.70000,  27.45560
226, 226.00000, 206.20000,  20.78365
227, 227.00000, 251.10000,  83.93861
228, 228.00000, 192.00000,  28.92750
229, 229.00000, 134.90000,  20.70966
230, 230.00000, 170.70000,  30.19619
231, 231.00000, 208.90000,  39.20829
232, 232.00000, 168.50000,  43.75671
233, 233.00000, 195.50000,  30.81639
234, 234.00000, 196.80000,  48.54029
235, 235.00000, 215.10000,  28.39525
236, 236.00000, 184.50000,  19.49487
237, 237.00000, 200.70000,  12.66531
238, 238.00000, 234.40000,  36.90854
239, 239.00000, 190.10000,  21.77820
240, 240.00000, 242.60000,  28.99724
241, 241.00000, 185.80000,  27.98500
242, 242.00000, 256.20000,  50.58419
243, 243.00000, 242.60000,  32.44750
244, 244.00000, 174.00000,  36.83748
245, 245.00000, 225.50000,  36.23327
246, 246.00000, 195.20000,  24.17768
247, 247.00000, 220.20000,  17.07513
248, 248.00000, 232.40000,  93.18283
249, 249.00000, 210.30000,   6.98642
