,Episode,Reward,std
0,   0.00000,  29.20000,  18.72859
1,   1.00000,  26.10000,  11.36178
2,   2.00000,  20.50000,   9.64624
3,   3.00000,  28.40000,  16.33524
4,   4.00000,  23.80000,   6.12862
5,   5.00000,  26.30000,   7.97559
6,   6.00000,  23.40000,   9.76934
7,   7.00000,  22.50000,   5.02494
8,   8.00000,  17.70000,   2.23830
9,   9.00000,  17.20000,   4.14246
10,  10.00000,  16.60000,   5.12250
11,  11.00000,  13.40000,   3.95474
12,  12.00000,  16.30000,   2.72213
13,  13.00000,  15.40000,   1.85472
14,  14.00000,  15.00000,   2.19089
15,  15.00000,   9.80000,   1.46969
16,  16.00000,  10.10000,   1.04403
17,  17.00000,  10.00000,   1.41421
18,  18.00000,   9.10000,   0.53852
19,  19.00000,   9.30000,   1.00499
20,  20.00000,  10.30000,   1.84662
21,  21.00000,   9.50000,   0.50000
22,  22.00000,   9.50000,   0.80623
23,  23.00000,   9.40000,   0.91652
24,  24.00000,   9.10000,   1.04403
25,  25.00000,   9.90000,   1.30000
26,  26.00000,   9.50000,   0.80623
27,  27.00000,  11.10000,   1.44568
28,  28.00000,  12.90000,   4.25323
29,  29.00000,   9.50000,   1.11803
30,  30.00000,  14.40000,   5.46260
31,  31.00000,  11.80000,   4.46766
32,  32.00000,  20.90000,   5.28110
33,  33.00000,  18.10000,   8.17863
34,  34.00000,  15.40000,   7.96492
35,  35.00000,  15.90000,   7.00643
36,  36.00000,  16.30000,   8.55628
37,  37.00000,   9.60000,   0.91652
38,  38.00000,   9.30000,   0.78102
39,  39.00000,   9.90000,   1.44568
40,  40.00000,   9.80000,   0.40000
41,  41.00000,   9.40000,   0.48990
42,  42.00000,  11.20000,   4.99600
43,  43.00000,   9.10000,   0.70000
44,  44.00000,   9.40000,   0.66332
45,  45.00000,   9.20000,   0.74833
46,  46.00000,   9.90000,   0.30000
47,  47.00000,   9.10000,   0.94340
48,  48.00000,   9.50000,   0.50000
49,  49.00000,   9.00000,   0.63246
50,  50.00000,   9.20000,   0.74833
51,  51.00000,   8.80000,   0.60000
52,  52.00000,   9.30000,   0.45826
53,  53.00000,  10.10000,   0.53852
54,  54.00000,   9.30000,   0.64031
55,  55.00000,   9.20000,   0.74833
56,  56.00000,   9.20000,   0.60000
57,  57.00000,   9.20000,   0.74833
58,  58.00000,   9.60000,   0.66332
59,  59.00000,   9.10000,   0.70000
60,  60.00000,   8.90000,   0.53852
61,  61.00000,   9.20000,   0.60000
62,  62.00000,   9.10000,   0.70000
63,  63.00000,   9.20000,   0.87178
64,  64.00000,   9.50000,   0.67082
65,  65.00000,   9.60000,   1.01980
66,  66.00000,   9.40000,   0.66332
67,  67.00000,   9.20000,   0.60000
68,  68.00000,   9.10000,   0.83066
69,  69.00000,   9.30000,   0.78102
70,  70.00000,   9.40000,   0.91652
71,  71.00000,   9.00000,   0.63246
72,  72.00000,   9.40000,   0.80000
73,  73.00000,   9.30000,   0.64031
74,  74.00000,   8.90000,   0.70000
75,  75.00000,  10.50000,   4.24853
76,  76.00000,  11.30000,   5.62228
77,  77.00000,  10.10000,   1.04403
78,  78.00000,  24.80000,   8.88594
79,  79.00000,  21.90000,  14.96295
80,  80.00000,  78.20000,  35.35760
81,  81.00000,  74.00000,  22.76401
82,  82.00000, 118.10000,  10.59670
83,  83.00000,  89.40000,  13.72006
84,  84.00000, 125.30000,  28.35860
85,  85.00000, 243.80000,  48.55471
86,  86.00000, 284.20000,  50.83463
87,  87.00000, 209.70000,  17.25138
88,  88.00000, 242.10000,  58.58063
89,  89.00000, 292.40000,  92.88294
90,  90.00000, 235.30000,  46.91279
91,  91.00000, 230.40000,  42.18578
92,  92.00000, 254.20000,  39.70088
93,  93.00000, 235.80000,  47.84726
94,  94.00000, 260.00000,  72.36159
95,  95.00000, 288.70000,  71.06905
96,  96.00000, 218.60000,  25.76509
97,  97.00000, 290.90000,  81.37254
98,  98.00000, 208.60000,  16.54207
99,  99.00000, 218.90000,  27.40237
100, 100.00000, 265.70000,  39.31933
101, 101.00000, 228.50000,  41.25833
102, 102.00000, 233.10000,  32.03264
103, 103.00000, 224.30000,  17.59005
104, 104.00000, 239.50000,  29.62516
105, 105.00000, 217.80000,  16.93399
106, 106.00000, 215.70000,  22.00023
107, 107.00000, 235.60000,  27.83954
108, 108.00000, 225.00000,  15.13275
109, 109.00000, 214.70000,  11.55898
110, 110.00000, 220.00000,  32.86335
111, 111.00000, 220.40000,  24.66658
112, 112.00000, 226.00000,  19.40618
113, 113.00000, 211.60000,  18.58602
114, 114.00000, 209.50000,  16.65083
115, 115.00000, 198.20000,  13.79710
116, 116.00000, 204.30000,  16.79315
117, 117.00000, 213.10000,  15.01632
118, 118.00000, 203.00000,  15.15916
119, 119.00000, 206.70000,  13.86398
120, 120.00000, 215.10000,  27.95872
121, 121.00000, 218.10000,  10.52093
122, 122.00000, 220.00000,  20.80865
123, 123.00000, 222.30000,  16.20525
124, 124.00000, 209.10000,  19.33624
125, 125.00000, 208.70000,  18.65503
126, 126.00000, 216.80000,  20.07884
127, 127.00000, 227.20000,  18.12622
128, 128.00000, 222.80000,  15.52289
129, 129.00000, 234.80000,  12.19672
130, 130.00000, 256.10000,  27.49709
131, 131.00000, 246.40000,  26.58646
132, 132.00000, 246.50000,  20.36296
133, 133.00000, 243.60000,  19.63263
134, 134.00000, 248.90000,  17.13739
135, 135.00000, 253.30000,  23.27252
136, 136.00000, 250.50000,  27.21121
137, 137.00000, 265.20000,  16.23453
138, 138.00000, 262.40000,  32.12538
139, 139.00000, 318.80000,  39.72354
140, 140.00000, 279.50000,  23.92175
141, 141.00000, 366.30000,  36.64437
142, 142.00000, 288.80000,  20.77402
143, 143.00000, 272.70000,  29.31228
144, 144.00000, 255.80000,  27.52017
145, 145.00000, 314.50000,  38.39857
146, 146.00000, 273.30000,  24.15802
147, 147.00000, 288.30000,  20.50390
148, 148.00000, 371.30000,  34.99729
149, 149.00000, 276.90000,  19.88693
150, 150.00000, 340.30000,  37.53678
151, 151.00000, 315.60000,  53.73490
152, 152.00000, 339.50000,  29.08694
153, 153.00000, 346.80000,  47.06549
154, 154.00000, 445.90000,  56.52336
155, 155.00000, 458.30000,  70.92820
156, 156.00000, 500.00000,   0.00000
157, 157.00000, 500.00000,   0.00000
158, 158.00000, 323.00000,  42.05710
159, 159.00000, 278.10000,  48.57046
160, 160.00000, 211.90000,  18.34366
161, 161.00000, 213.20000,   8.98666
162, 162.00000, 209.80000,  14.43468
163, 163.00000, 192.30000,  21.04305
164, 164.00000, 189.30000,  15.65918
165, 165.00000, 173.30000,   9.56086
166, 166.00000, 180.40000,   8.82270
167, 167.00000, 208.90000,  22.89738
168, 168.00000, 181.30000,  20.34232
169, 169.00000, 168.70000,   9.58175
170, 170.00000, 185.70000,  16.36490
171, 171.00000, 154.70000,   7.21180
172, 172.00000, 183.20000,  22.79825
173, 173.00000, 167.10000,  10.45419
174, 174.00000, 156.80000,   7.63937
175, 175.00000, 166.60000,  10.94715
176, 176.00000, 147.40000,   4.52106
177, 177.00000, 128.20000,  36.90745
178, 178.00000, 137.70000,   4.62709
179, 179.00000, 148.20000,  13.91258
180, 180.00000, 139.60000,   7.49933
181, 181.00000, 149.80000,   9.31450
182, 182.00000, 144.70000,  11.20759
183, 183.00000, 136.30000,  10.53613
184, 184.00000, 138.00000,  14.07125
185, 185.00000, 111.20000,  33.94643
186, 186.00000, 118.00000,  34.45287
187, 187.00000, 121.30000,  34.03248
188, 188.00000, 141.10000,   9.61717
189, 189.00000, 114.20000,  29.18150
190, 190.00000, 128.50000,  13.32104
